gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0017148,negative regulation of translation,protein metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0030308,negative regulation of cell growth,other biological processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0032092,positive regulation of protein binding,other biological processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0033138,positive regulation of peptidyl-serine phosphorylation,protein metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0045944,positive regulation of transcription from RNA polymerase II promoter,RNA metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0050775,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0050775,positive regulation of dendrite morphogenesis,developmental processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0017148,negative regulation of translation,protein metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0030308,negative regulation of cell growth,other biological processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0032092,positive regulation of protein binding,other biological processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0033138,positive regulation of peptidyl-serine phosphorylation,protein metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0045944,positive regulation of transcription from RNA polymerase II promoter,RNA metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0050775,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0050775,positive regulation of dendrite morphogenesis,developmental processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0017148,negative regulation of translation,protein metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0030308,negative regulation of cell growth,other biological processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0032092,positive regulation of protein binding,other biological processes,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0033138,positive regulation of peptidyl-serine phosphorylation,protein metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0045944,positive regulation of transcription from RNA polymerase II promoter,RNA metabolism,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0050775,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
LOC105318705,0.0000260530151700334,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0050775,positive regulation of dendrite morphogenesis,developmental processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475143.1,117690682,NC_047563.1,14290070,14433366,GO:0019441,tryptophan catabolic process to kynurenine,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475143.1,117690682,NC_047563.1,14290070,14433366,GO:0019442,tryptophan catabolic process to acetyl-CoA,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475144.1,117690682,NC_047563.1,14290070,14433330,GO:0019441,tryptophan catabolic process to kynurenine,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475144.1,117690682,NC_047563.1,14290070,14433330,GO:0019442,tryptophan catabolic process to acetyl-CoA,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475141.1,117690682,NC_047563.1,14290070,14396996,GO:0019441,tryptophan catabolic process to kynurenine,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475141.1,117690682,NC_047563.1,14290070,14396996,GO:0019442,tryptophan catabolic process to acetyl-CoA,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475142.1,117690682,NC_047563.1,14292197,14396996,GO:0019441,tryptophan catabolic process to kynurenine,other metabolic processes,P
LOC117690682,0.0000000460103730173197,3.58113245868287,uncharacterized protein LOC117690682,XM_034475142.1,117690682,NC_047563.1,14292197,14396996,GO:0019442,tryptophan catabolic process to acetyl-CoA,other metabolic processes,P
LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_011425531.3,105325816,NC_047559.1,52464479,52475232,GO:0007049,cell cycle,cell cycle and proliferation,P
LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_011425531.3,105325816,NC_047559.1,52464479,52475232,GO:0051301,cell division,other biological processes,P
LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_034446476.1,105325816,NC_047559.1,52465589,52475232,GO:0007049,cell cycle,cell cycle and proliferation,P
LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_034446476.1,105325816,NC_047559.1,52465589,52475232,GO:0051301,cell division,other biological processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0001501,skeletal system development,developmental processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0007155,cell adhesion,cell adhesion,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0007417,central nervous system development,developmental processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0021766,hippocampus development,developmental processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0022617,extracellular matrix disassembly,cell organization and biogenesis,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0030198,extracellular matrix organization,cell organization and biogenesis,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0030203,glycosaminoglycan metabolic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0030206,chondroitin sulfate biosynthetic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0030207,chondroitin sulfate catabolic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0030208,dermatan sulfate biosynthetic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0001501,skeletal system development,developmental processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0007155,cell adhesion,cell adhesion,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0007417,central nervous system development,developmental processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0021766,hippocampus development,developmental processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0022617,extracellular matrix disassembly,cell organization and biogenesis,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0030198,extracellular matrix organization,cell organization and biogenesis,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0030203,glycosaminoglycan metabolic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0030206,chondroitin sulfate biosynthetic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0030207,chondroitin sulfate catabolic process,other metabolic processes,P
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0030208,dermatan sulfate biosynthetic process,other metabolic processes,P
LOC105341672,0.000842564152387999,2.87329716587769,uncharacterized protein LOC105341672 isoform X2,XM_034459225.1,105341672,NW_022994774.1,224950,232961,GO:0000209,protein polyubiquitination,protein metabolism,P
LOC105341672,0.000842564152387999,2.87329716587769,uncharacterized protein LOC105341672 isoform X2,XM_034459225.1,105341672,NW_022994774.1,224950,232961,GO:0001824,blastocyst development,developmental processes,P
LOC105341672,0.000842564152387999,2.87329716587769,uncharacterized protein LOC105341672 isoform X2,XM_034459225.1,105341672,NW_022994774.1,224950,232961,GO:0006915,apoptosis,death,P
LOC105341672,0.000842564152387999,2.87329716587769,uncharacterized protein LOC105341672 isoform X2,XM_011448310.3,105341672,NW_022994774.1,224961,232961,GO:0000209,protein polyubiquitination,protein metabolism,P
LOC105341672,0.000842564152387999,2.87329716587769,uncharacterized protein LOC105341672 isoform X2,XM_011448310.3,105341672,NW_022994774.1,224961,232961,GO:0001824,blastocyst development,developmental processes,P
LOC105341672,0.000842564152387999,2.87329716587769,uncharacterized protein LOC105341672 isoform X2,XM_011448310.3,105341672,NW_022994774.1,224961,232961,GO:0006915,apoptosis,death,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0001658,branching involved in ureteric bud morphogenesis,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0003007,heart morphogenesis,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0007009,plasma membrane organization,cell organization and biogenesis,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0007156,homophilic cell adhesion,cell adhesion,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0007157,heterophilic cell adhesion,cell adhesion,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0007219,Notch signaling pathway,signal transduction,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0008543,fibroblast growth factor receptor signaling pathway,signal transduction,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0021987,cerebral cortex development,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0022008,neurogenesis,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0043931,ossification involved in bone morphogenesis,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0048565,gut development,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,cell organization and biogenesis,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,cell organization and biogenesis,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,cell organization and biogenesis,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,cell organization and biogenesis,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,developmental processes,P
LOC105345717,0.0042513880295356,2.72922858401601,neurogenic locus notch homolog protein 1,XM_034464355.1,105345717,NC_047560.1,34866450,34878433,GO:0060122,inner ear receptor stereocilium organization,developmental processes,P
LOC105344432,0.000169450723446687,2.66685598833602,M-phase inducer phosphatase 1,XM_011452215.3,105344432,NC_047562.1,2032824,2038154,GO:0000086,G2/M transition of mitotic cell cycle,cell cycle and proliferation,P
LOC105344432,0.000169450723446687,2.66685598833602,M-phase inducer phosphatase 1,XM_011452215.3,105344432,NC_047562.1,2032824,2038154,GO:0051301,cell division,other biological processes,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,GO:0000278,mitotic cell cycle,cell cycle and proliferation,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,GO:0007059,chromosome segregation,other biological processes,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,GO:0007062,sister chromatid cohesion,cell cycle and proliferation,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,GO:0007062,sister chromatid cohesion,cell organization and biogenesis,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,GO:0031110,regulation of microtubule polymerization or depolymerization,cell organization and biogenesis,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_020062742.2,105317176,NC_047561.1,17822789,17833654,GO:0051301,cell division,other biological processes,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,GO:0000278,mitotic cell cycle,cell cycle and proliferation,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,GO:0007059,chromosome segregation,other biological processes,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,GO:0007062,sister chromatid cohesion,cell cycle and proliferation,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,GO:0007062,sister chromatid cohesion,cell organization and biogenesis,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,GO:0031110,regulation of microtubule polymerization or depolymerization,cell organization and biogenesis,P
LOC105317176,0.00000731553027976397,2.65141324743323,spindle and kinetochore-associated protein 1,XM_011413735.3,105317176,NC_047561.1,17822789,17833610,GO:0051301,cell division,other biological processes,P
LOC105321927,0.000599024075561496,2.34575233458563,diamine acetyltransferase 2,XM_034448728.1,105321927,NC_047566.1,39267600,39270713,GO:0009447,putrescine catabolic process,other metabolic processes,P
LOC117692375,0.0000935283896060553,2.34341051611337,G protein-coupled receptor 161-like,XM_034479965.1,117692375,NC_047564.1,36343738,36354635,GO:0007186,G-protein coupled receptor protein signaling pathway,signal transduction,P
LOC117692375,0.0000935283896060553,2.34341051611337,G protein-coupled receptor 161-like,XM_034479965.1,117692375,NC_047564.1,36343738,36354635,GO:0007275,multicellular organismal development,developmental processes,P
LOC117692375,0.0000935283896060553,2.34341051611337,G protein-coupled receptor 161-like,XM_034479965.1,117692375,NC_047564.1,36343738,36354635,GO:0030819,positive regulation of cAMP biosynthetic process,other metabolic processes,P
LOC117692375,0.0000935283896060553,2.34341051611337,G protein-coupled receptor 161-like,XM_034479966.1,117692375,NC_047564.1,36343742,36355442,GO:0007186,G-protein coupled receptor protein signaling pathway,signal transduction,P
LOC117692375,0.0000935283896060553,2.34341051611337,G protein-coupled receptor 161-like,XM_034479966.1,117692375,NC_047564.1,36343742,36355442,GO:0007275,multicellular organismal development,developmental processes,P
LOC117692375,0.0000935283896060553,2.34341051611337,G protein-coupled receptor 161-like,XM_034479966.1,117692375,NC_047564.1,36343742,36355442,GO:0030819,positive regulation of cAMP biosynthetic process,other metabolic processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0001503,ossification,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0007005,mitochondrion organization,cell organization and biogenesis,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0007166,cell surface receptor linked signal transduction,signal transduction,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0007186,G-protein coupled receptor protein signaling pathway,signal transduction,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0007507,heart development,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0014037,Schwann cell differentiation,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0019933,cAMP-mediated signaling,signal transduction,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0022011,myelination in the peripheral nervous system,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0032290,myelin formation in the peripheral nervous system,cell organization and biogenesis,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0032290,myelin formation in the peripheral nervous system,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0042552,myelination,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0043583,ear development,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0048932,myelination of posterior lateral line nerve axons,cell organization and biogenesis,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0048932,myelination of posterior lateral line nerve axons,developmental processes,P
LOC105325985,0.00136839200573846,2.33628291785958,uncharacterized protein LOC105325985,XM_011425807.3,105325985,NC_047566.1,54320912,54347250,GO:0060347,heart trabecula formation,developmental processes,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0000187,activation of MAPK activity,protein metabolism,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0000187,activation of MAPK activity,signal transduction,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0000902,cell morphogenesis,cell organization and biogenesis,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0001845,phagolysosome formation,cell organization and biogenesis,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0001845,phagolysosome formation,transport,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0001916,positive regulation of T cell mediated cytotoxicity,death,P
LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,GO:0001934,positive regulation of protein amino acid phosphorylation,protein metabolism,P
