gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105318398,1.94749742103837e-07,3.60498014229337,latrophilin Cirl-like,XM_034456012.1,105318398,NC_047568.1,9651521,9654660,GO:0005534,galactose binding,other molecular function,F
LOC105318398,1.94749742103837e-07,3.60498014229337,latrophilin Cirl-like,XM_034456012.1,105318398,NC_047568.1,9651521,9654660,GO:0033296,rhamnose binding,other molecular function,F
LOC105318398,1.94749742103837e-07,3.60498014229337,latrophilin Cirl-like,XM_034456012.1,105318398,NC_047568.1,9651521,9654660,GO:0042803,protein homodimerization activity,other molecular function,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473093.1,105318705,NC_047562.1,25919672,25926911,GO:0046872,metal ion binding,other molecular function,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0003723,RNA binding,nucleic acid binding activity,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0005102,receptor binding,signal transduction activity,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_034473095.1,105318705,NC_047562.1,25922616,25926866,GO:0046872,metal ion binding,other molecular function,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0003723,RNA binding,nucleic acid binding activity,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0005102,receptor binding,signal transduction activity,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415943.3,105318705,NC_047562.1,25922616,25926865,GO:0046872,metal ion binding,other molecular function,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0003723,RNA binding,nucleic acid binding activity,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0005102,receptor binding,signal transduction activity,F
LOC105318705,2.60530151700334e-05,3.58752097901972,complement C1q-like protein 4 isoform X2,XM_011415942.3,105318705,NC_047562.1,25922616,25926857,GO:0046872,metal ion binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475143.1,117690682,NC_047563.1,14290070,14433366,GO:0004833,tryptophan 2,3-dioxygenase activity,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475143.1,117690682,NC_047563.1,14290070,14433366,GO:0020037,heme binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475143.1,117690682,NC_047563.1,14290070,14433366,GO:0046872,metal ion binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475144.1,117690682,NC_047563.1,14290070,14433330,GO:0004833,tryptophan 2,3-dioxygenase activity,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475144.1,117690682,NC_047563.1,14290070,14433330,GO:0020037,heme binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475144.1,117690682,NC_047563.1,14290070,14433330,GO:0046872,metal ion binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475141.1,117690682,NC_047563.1,14290070,14396996,GO:0004833,tryptophan 2,3-dioxygenase activity,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475141.1,117690682,NC_047563.1,14290070,14396996,GO:0020037,heme binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475141.1,117690682,NC_047563.1,14290070,14396996,GO:0046872,metal ion binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475142.1,117690682,NC_047563.1,14292197,14396996,GO:0004833,tryptophan 2,3-dioxygenase activity,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475142.1,117690682,NC_047563.1,14292197,14396996,GO:0020037,heme binding,other molecular function,F
LOC117690682,4.60103730173197e-08,3.58113245868287,uncharacterized protein LOC117690682,XM_034475142.1,117690682,NC_047563.1,14292197,14396996,GO:0046872,metal ion binding,other molecular function,F
LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_011425531.3,105325816,NC_047559.1,52464479,52475232,GO:0005509,calcium ion binding,other molecular function,F
LOC105325816,0.000380825433648072,3.34415762441838,uncharacterized protein LOC105325816,XM_034446476.1,105325816,NC_047559.1,52465589,52475232,GO:0005509,calcium ion binding,other molecular function,F
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0005201,extracellular matrix structural constituent,extracellular structural activity,F
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0005540,hyaluronic acid binding,other molecular function,F
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478263.1,117691676,NC_047563.1,9002964,9005984,GO:0030246,carbohydrate binding,other molecular function,F
LOC117691676,0.00463941630002212,3.15393166535668,C-type lectin mannose-binding isoform-like isoform X1,XM_034478262.1,117691676,NC_047563.1,9002964,9005782,GO:0005201,extracellular matrix structural constituent,extracellular structural activity,F
