"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117680554" 40.7077490230151 11.5541405004555 3.19964944062332 1.76064586423207e-12 1.68030172462762e-08 "uncharacterized protein LOC117680554" "genome" "heat_ploidy"
"LOC105330095" 2.83464495911467 7.0784266946686 2.65481859165963 6.16212882503094e-07 0.000126019935992472 "uncharacterized protein LOC105330095" "genome" "heat_ploidy"
"LOC117681121" 2.63482893556375 6.65411195058415 2.85048840680228 0.000191637448421251 0.00503505068336275 "apolipoprotein D-like" "genome" "heat_ploidy"
"LOC117691917" 3.72768027744747 4.54849428059049 1.48706229794089 4.64727857644032e-05 0.0020725269925555 "zinc finger BED domain-containing protein 4-like" "genome" "heat_ploidy"
"LOC117687138" 4.45820390087425 4.09640842176277 1.05369840256454 2.23605030624546e-06 0.000295024683493611 "putative nuclease HARBI1" "genome" "heat_ploidy"
"LOC109618002" 5.7761748384455 4.06456080730517 0.814144423171023 5.81032319504193e-08 2.52053580904917e-05 "neuronal acetylcholine receptor subunit alpha-3-like" "genome" "heat_ploidy"
"LOC117690538" 3.00483018698061 3.82942585543992 1.12036333102866 8.54508570709743e-06 0.000683392035977392 "complement C1q-like protein 4" "genome" "heat_ploidy"
"LOC105329227" 11.9269777330046 3.77327722060653 1.01285538054625 8.11459893244272e-06 0.000660025801235135 "uncharacterized protein LOC105329227" "genome" "heat_ploidy"
"LOC105321376" 269.009759310651 3.68261071941839 0.876048903583834 0.003479810114083 0.0303776480476519 "uncharacterized protein LOC105321376" "genome" "heat_ploidy"
"LOC105324285" 12.6094915333689 3.64580085803052 0.642055328635308 8.90796389726801e-10 1.82174224530486e-06 "patched domain-containing protein 3-like" "genome" "heat_ploidy"
"LOC105344122" 31.745300285807 3.64069390374816 0.914920046685468 2.63688936954311e-06 0.00032541715318702 "pathogen-related protein" "genome" "heat_ploidy"
"LOC117691300" 3.16576661495229 3.48574080526489 1.11794982986132 5.14920206891233e-05 0.00221361568220764 "uncharacterized protein LOC117691300" "genome" "heat_ploidy"
"LOC105325880" 3.97861174921453 3.39500450573537 1.19438678354746 0.00015425530964809 0.00446109471771157 "complement C1q-like protein 3" "genome" "heat_ploidy"
"LOC105329989" 13.576793739743 3.36998961118266 0.749756324078758 3.03057145779793e-07 7.50948611829746e-05 "uncharacterized protein LOC105329989" "genome" "heat_ploidy"
"LOC117684541" 7.83386186032473 3.33655341702668 0.588142085285752 9.78068785280578e-10 1.86687249275788e-06 "heat shock protein 68-like" "genome" "heat_ploidy"
"LOC105323935" 33.2552101670661 3.28114093014823 0.680805254051747 6.18959215192487e-08 2.60609136620237e-05 "uncharacterized protein LOC105323935" "genome" "heat_ploidy"
"LOC105317319" 3.57118998900915 3.27357554792355 1.16927333199812 0.000192423004400168 0.00503588943234114 "uncharacterized protein LOC105317319" "genome" "heat_ploidy"
"LOC105319537" 3.04911696908779 3.21180481799334 1.27598866122203 0.000279865759455562 0.00629445134247619 "monocarboxylate transporter 13" "genome" "heat_ploidy"
"LOC117690809" 87.2084838506858 3.17730089193232 0.433086371370646 1.11973771420739e-14 1.60296052477359e-10 "uncharacterized protein LOC117690809 isoform X1" "genome" "heat_ploidy"
"LOC105347941" 9.60822624662434 3.10701722577601 1.03579618837922 9.10622484637957e-05 0.00320689204891382 "extensin-like" "genome" "heat_ploidy"
"LOC117688886" 5.12352890598958 3.06525920042909 0.748582331153816 2.39644182401123e-06 0.000307749560554391 "uncharacterized protein LOC117688886" "genome" "heat_ploidy"
"LOC105327928" 6.87610332511743 3.02575734471727 0.712856641860107 1.10225100355103e-06 0.000194805854831294 "uncharacterized protein LOC105327928" "genome" "heat_ploidy"
"LOC117684274" 9.75938514441865 2.93824928448971 0.711862366190447 1.62785731458977e-06 0.000244016663738323 "LOW QUALITY PROTEIN: uncharacterized protein LOC117684274" "genome" "heat_ploidy"
"LOC117681619" 70.9727828792142 2.82819984141503 0.580194226301926 4.75787963797234e-08 2.16226749071089e-05 "uncharacterized protein LOC117681619" "genome" "heat_ploidy"
"LOC117686108" 12.0256010613445 2.76151946694479 0.650869851985615 1.00092690311958e-06 0.00018207539199338 "multiple epidermal growth factor-like domains protein 10" "genome" "heat_ploidy"
"LOC105345442" 16.914952448216 2.75752526060802 0.68639411669321 2.41169507358784e-06 0.000307749560554391 "uncharacterized protein LOC105345442" "genome" "heat_ploidy"
"LOC105343917" 10.6667901768108 2.75305072202631 0.589048070007723 1.41606411311503e-07 4.66015306006856e-05 "putative ferric-chelate reductase 1" "genome" "heat_ploidy"
"LOC109618801" 19.6578352296495 2.74176185136399 1.2968922504813 0.000760930518381268 0.0117445831114685 "uncharacterized protein DDB_G0284459-like" "genome" "heat_ploidy"
"LOC105333665" 2.339162049502 2.72839547264647 0.645609364338965 0.00259758197153289 0.0253913859429697 "uncharacterized protein LOC105333665" "genome" "heat_ploidy"
"LOC105348257" 6.09860583914289 2.71910076131799 0.799753883713257 2.73105440813301e-05 0.0014453386092284 "putative nuclease HARBI1" "genome" "heat_ploidy"
"LOC117691037" 75.6418545821556 2.54431275876856 0.684156318526926 7.53335776066149e-06 0.000630140125200687 "uncharacterized protein LOC117691037" "genome" "heat_ploidy"
"LOC105333924" 2.64224228369224 2.51246370158949 1.03764393159524 0.000619486563951136 0.0103965532312339 "myb/SANT-like DNA-binding domain-containing protein 4" "genome" "heat_ploidy"
"LOC117683057" 12.2079154728713 2.50594262109072 0.568833975534871 4.75011498022156e-07 0.000105426776743196 "fibroleukin-like" "genome" "heat_ploidy"
"LOC117683634" 46.0777802848039 2.49793419443497 0.532258706963885 1.15095029609243e-07 3.9702238466774e-05 "sarcoplasmic calcium-binding protein-like" "genome" "heat_ploidy"
"LOC109619522" 45.3005695357365 2.46922371399872 0.52119037766656 8.53750074173016e-08 3.18843162567767e-05 "sarcoplasmic calcium-binding protein-like" "genome" "heat_ploidy"
"LOC117689920" 15.3729001322059 2.45778434667582 0.576696396058256 8.58316639091509e-07 0.000158791219422956 "P-selectin-like" "genome" "heat_ploidy"
"LOC117692019" 17.6292953807371 2.44927188891661 0.510350347735747 7.0560198512175e-08 2.88601291943155e-05 "uncharacterized protein LOC117692019" "genome" "heat_ploidy"
"LOC105319852" 27.3622280113738 2.36490383826076 0.401610437507718 1.84515471541595e-10 5.86984718411935e-07 "cytochrome P450 26A1" "genome" "heat_ploidy"
"LOC117685548" 18.5826348788356 2.35652431197392 0.587441813976222 2.44738806057391e-06 0.000309340853059875 "putative nuclease HARBI1" "genome" "heat_ploidy"
"LOC105329153" 10.1261598634736 2.3430925448033 0.582405042745831 2.46340381047297e-06 0.000309340853059875 "THAP domain-containing protein 1-like" "genome" "heat_ploidy"
"LOC109619024" 37.4698735669008 2.34056080729393 0.472566826308962 3.62211849340566e-08 1.75107160353112e-05 "uncharacterized protein LOC109619024" "genome" "heat_ploidy"
"LOC105323056" 25.5786016093643 2.33107914649355 0.57126921228345 1.83158608383605e-06 0.000258325818553251 "temptin" "genome" "heat_ploidy"
"LOC105332568" 8.33017615693508 2.31824097400218 0.667345471146383 2.03997443081814e-05 0.00121821472376183 "beta-1,3-galactosyltransferase brn" "genome" "heat_ploidy"
"LOC105346227" 18.639219790539 2.2842880646291 0.4707974630517 5.53446344602349e-08 2.43780342958613e-05 "uncharacterized protein LOC105346227" "genome" "heat_ploidy"
"LOC117692824" 8.44684448123684 2.28047983953769 0.726043307696818 6.13553019200856e-05 0.00248819213778183 "uncharacterized protein LOC117692824" "genome" "heat_ploidy"
"LOC117689339" 37.2351327252418 2.27241933586873 0.434979493442754 8.04284906205337e-09 6.05986346041184e-06 "uncharacterized protein LOC117689339" "genome" "heat_ploidy"
"LOC117683638" 11.5024656285927 2.26842210706956 0.747401053306123 8.17614506536236e-05 0.00297070062647703 "uncharacterized protein LOC117683638" "genome" "heat_ploidy"
"LOC105331186" 11.5925883975476 2.2670764485982 0.623343571225432 1.10678686405553e-05 0.000802238346956303 "tyrosinase-like protein 2" "genome" "heat_ploidy"
"LOC105342855" 3.69970472825598 2.26107610813758 0.842159077844377 0.00028535272103949 0.00639274941790425 "vascular endothelial growth factor receptor 1 isoform X1" "genome" "heat_ploidy"
"LOC105328933" 14.7102996071791 2.25117043432516 0.4832930048387 1.39944834319474e-07 4.65902389697775e-05 "low-density lipoprotein receptor-related protein 4" "genome" "heat_ploidy"
"LOC105346390" 7.37310933481212 2.24925606478086 0.795187289246541 0.000156633966003053 0.00448738689944258 "metalloproteinase inhibitor 3-like" "genome" "heat_ploidy"
"LOC105334187" 30.9139616220929 2.23550060575921 0.531702045588705 9.42465998081032e-07 0.000172972717891398 "uncharacterized protein LOC105334187" "genome" "heat_ploidy"
"LOC117687129" 5.07354866415245 2.23075386104958 0.69437298208206 5.27350695329149e-05 0.00224681216636441 "neuronal acetylcholine receptor subunit alpha-2-like" "genome" "heat_ploidy"
"LOC105320489" 18.7123517967362 2.21236500741867 0.484477747596596 2.11508100833047e-07 6.30540854670754e-05 "formin-like protein 14" "genome" "heat_ploidy"
"LOC117692625" 26.0507219263164 2.19126543135337 0.81830981289942 0.000222264057927197 0.005528794302792 "zinc finger protein 182-like" "genome" "heat_ploidy"
