"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117680673" 7211.48513536754 7.59890393946286 0.682392440014079 1.09645459850472e-29 3.01930702790246e-25 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105348304" 6902.47338954608 7.54152803719029 0.687010328894845 6.51550779238582e-29 5.98058460263095e-25 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105334510" 6828.11287667505 7.5023737258587 0.682767432323978 5.86350097348043e-29 5.98058460263095e-25 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105348305" 6608.80471775658 7.36402719453262 0.694846327917379 4.21758423596067e-27 2.90349042764123e-23 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105346578" 1137.49080576877 5.86009414358353 0.602282668087226 1.37638568639833e-23 7.58030652927014e-20 "major egg antigen" "genome" "diploid_desiccation"
"LOC117691913" 12.9926774678947 5.01778592514036 0.779085219919978 3.98200430442439e-13 6.8532782831834e-10 "major egg antigen-like" "genome" "diploid_desiccation"
"LOC105322484" 380.995429403162 4.96635608559256 0.560017138298051 3.47813771214414e-21 1.3682496882759e-17 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105334234" 338.790572989364 4.44263393546197 0.485039274291989 4.79176354479899e-23 2.1991798788855e-19 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105321886" 1454.49665445247 3.63767115863412 0.464332041534105 2.7444566009952e-18 7.55741014216047e-15 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC105343216" 94.4681856851646 3.34674925112846 0.512686867647911 8.01730491904723e-14 1.47181683703869e-10 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC105319237" 5.94019779756278 3.13147028255157 0.699914105890581 1.30003612724429e-08 8.73148654534782e-06 "uncharacterized protein LOC105319237" "genome" "diploid_desiccation"
