"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105339624" 110.617818964168 4.00382698446681 0.398455385136623 10.0483696138125 9.339984548281e-24 1.45843858721408e-20 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105348135" 108.789508669411 3.92286194304214 0.703638225025539 5.57511204411863 2.47370600347189e-08 2.2501118006338e-06 "uncharacterized protein LOC105348135" "genome" "diploid_heat"
"LOC117690570" 19.793505449913 3.60188643823319 1.01439863994795 3.55076031886045 0.000384120054969492 0.00459033264669537 "uncharacterized protein LOC117690570 isoform X2" "genome" "diploid_heat"
"LOC105343216" 93.3220379846673 3.55854834913546 0.868478641453788 4.09745062144376 4.17725237249791e-05 0.000940785516296465 "heat shock protein 27" "genome" "diploid_heat"
"LOC105347073" 35.2630796654275 3.46158998537655 1.11922171148485 3.09285457014959 0.00198241257737488 0.0146259109594917 "uncharacterized protein LOC105347073" "genome" "diploid_heat"
"LOC117692755" 90.1584766635985 3.40231518664331 0.502173055079931 6.77518467433853 1.24247448807553e-11 2.73899846559522e-09 "uncharacterized protein LOC117692755" "genome" "diploid_heat"
"LOC105345266" 13.4135320858859 3.3411591268884 0.635961770198418 5.25371065283684 1.49065003350191e-07 1.03069373903169e-05 "uncharacterized protein LOC105345266 isoform X2" "genome" "diploid_heat"
"LOC105343643" 177.468296542339 3.28993309085502 0.645057031574711 5.10022049185891 3.39258034034786e-07 2.02438097015603e-05 "complement C1q tumor necrosis factor-related protein 7" "genome" "diploid_heat"
"LOC105321541" 333.053790317761 3.23482452409704 0.348593725265178 9.27964070964354 1.70051014176508e-20 1.74062647994605e-17 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC105330352" 364.689101029279 3.09874988276638 0.364626422641407 8.49842383971678 1.92182276030016e-17 1.09124590553044e-14 "uncharacterized protein LOC105330352" "genome" "diploid_heat"
"LOC105328062" 26.2761879559729 3.03122170343254 0.50824790913245 5.96406133496282 2.46044311614208e-09 2.89960900064594e-07 "baculoviral IAP repeat-containing protein 2" "genome" "diploid_heat"
"LOC105341931" 15.5745611768883 2.9283090301889 0.55108991292615 5.31366835339138 1.07440081197308e-07 7.86411031826232e-06 "ras-related protein Rab-11A" "genome" "diploid_heat"
"LOC105322229" 28.2225334121173 2.76906532887537 0.56356849361609 4.91344949237296 8.94877936940264e-07 4.51973659902605e-05 "uncharacterized protein LOC105322229" "genome" "diploid_heat"
"LOC105319208" 359.350284081561 2.75030718705182 0.319085421493863 8.61934454471693 6.7338452236261e-18 4.3509928207002e-15 "spliceosome RNA helicase DDX39B" "genome" "diploid_heat"
"LOC117680708" 74.8974368220158 2.74413100311761 0.200348426930353 13.6967933572623 1.06107811165761e-42 9.94124082812012e-39 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_heat"
"LOC117681741" 120.862241808183 2.72130361401113 0.473609838920699 5.74587643747575 9.1446069151494e-09 9.41492551516865e-07 "uncharacterized protein LOC117681741" "genome" "diploid_heat"
"LOC117693157" 16.4834578156077 2.71924591701306 0.634371941319946 4.28651669453585 1.81496568628201e-05 0.000496479226708793 "uncharacterized protein LOC117693157" "genome" "diploid_heat"
"LOC105337716" 47.5047547714559 2.6965815058762 0.364968694273041 7.38852824417546 1.48462891548402e-13 4.71508078276943e-11 "transcription factor jun-B isoform X1" "genome" "diploid_heat"
"LOC105318831" 45.4907730001831 2.69504759263326 0.440168397872971 6.12276484558309 9.19653732094532e-10 1.23974616057463e-07 "epithelial membrane protein 3" "genome" "diploid_heat"
"LOC105322807" 18.5244239799597 2.67515288448036 0.350355774348271 7.63553245113958 2.24889051676087e-14 8.1037904813587e-12 "uncharacterized protein LOC105322807" "genome" "diploid_heat"
"LOC105337016" 207.097209823483 2.602893699262 0.259764230263872 10.0202160113344 1.24231128695349e-23 1.79064837653342e-20 "cyclic AMP-dependent transcription factor ATF-3" "genome" "diploid_heat"
"LOC105333327" 10.6780569336112 2.57657583003795 0.35945792244849 7.16794837205785 7.61299994824985e-13 2.22894364109853e-10 "uncharacterized protein LOC105333327" "genome" "diploid_heat"
"LOC105343637" 85.1428172773227 2.56293278305098 0.713234578949666 3.59339389689329 0.000326398595130152 0.00415773918819192 "complement C1q tumor necrosis factor-related protein 2" "genome" "diploid_heat"
"LOC105330030" 348.050405272103 2.55649757519938 0.517093747834624 4.94397309173616 7.65462736278484e-07 3.99533168590146e-05 "uncharacterized protein LOC105330030" "genome" "diploid_heat"
"LOC105327678" 296.03397554959 2.46664920575556 0.196246622526669 12.5691294657586 3.12141942969757e-36 1.16978314547346e-32 "uncharacterized protein LOC105327678" "genome" "diploid_heat"
"LOC105347604" 24.1786542944918 2.46285339980241 0.361669287687615 6.80968355247695 9.78136610705563e-12 2.23516144041474e-09 "uncharacterized protein LOC105347604" "genome" "diploid_heat"
"LOC117686033" 29.127532589388 2.45812498598977 0.704429451637304 3.48952614101577 0.000483877729476677 0.00537138678609832 "sterile alpha motif domain-containing protein 9-like" "genome" "diploid_heat"
"LOC117689114" 301.189345464804 2.42750953896657 0.283247126753639 8.57028830897183 1.03226276256914e-17 6.23952891774857e-15 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome" "diploid_heat"
"LOC105330649" 69.436159069737 2.40734696720227 0.337105168457657 7.14123422733772 9.24965784129003e-13 2.54882483279548e-10 "galaxin-like" "genome" "diploid_heat"
"LOC105344998" 104.647544909414 2.39605116718989 0.439854323470245 5.44737436769103 5.11187972455435e-08 4.18952203226522e-06 "uncharacterized protein LOC105344998 isoform X2" "genome" "diploid_heat"
"LOC105318474" 28.3503643559973 2.38643365109171 0.355522085803524 6.7124765137954 1.91348610523316e-11 4.12125317699527e-09 "uncharacterized protein LOC105318474" "genome" "diploid_heat"
"LOC117687700" 30.4065117034497 2.28482238224393 0.679795116966467 3.3610455933249 0.000776480068695979 0.00754651635229526 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "diploid_heat"
"LOC105332044" 32.595058217467 2.27527541117801 0.359414525176031 6.33050489560387 2.44360265049983e-10 3.94726090216085e-08 "uncharacterized protein LOC105332044 isoform X1" "genome" "diploid_heat"
"LOC105332206" 26.5688860764413 2.25671845358817 0.491748700603109 4.58917014080647 4.45011608412177e-06 0.000163182534607189 "uncharacterized protein LOC105332206" "genome" "diploid_heat"
"LOC105342916" 12.489735128367 2.25658830682891 0.439838052407181 5.130498133299 2.88976425780661e-07 1.78119745601251e-05 "uncharacterized protein LOC105342916" "genome" "diploid_heat"
"LOC105320749" 110.312678856665 2.24867970709855 0.242427585313025 9.27567588562597 1.76496441023455e-20 1.74062647994605e-17 "2',5'-phosphodiesterase 12 isoform X1" "genome" "diploid_heat"
"LOC117689430" 19.7990845758627 2.23917964123269 0.773597732562072 2.89450129826102 0.0037976133924837 0.0229325426195164 "putative nuclease HARBI1" "genome" "diploid_heat"
"LOC105321259" 13.4236768011245 2.23593734319495 0.447821205517152 4.99292421986325 5.94718967880151e-07 3.2679894487209e-05 "proline-rich transmembrane protein 1" "genome" "diploid_heat"
"LOC117684713" 18.0689798312124 2.22855801912556 0.46955068053267 4.74615012078661 2.07324863726041e-06 9.14083128587896e-05 "uncharacterized protein LOC117684713" "genome" "diploid_heat"
"LOC117686702" 63.5028093765592 2.22238927951671 0.707147619227793 3.1427515543976 0.00167367831714086 0.0129173931296839 "XK-related protein 6-like" "genome" "diploid_heat"
"LOC105342525" 164.291719933332 2.20924185853282 0.305486794179587 7.23187352325964 4.76375760397956e-13 1.46333262267818e-10 "uncharacterized protein LOC105342525" "genome" "diploid_heat"
"LOC105348733" 52.9627420605201 2.17061092467604 0.561614412494625 3.86494875556067 0.000111112525375975 0.00191362729824909 "G2/mitotic-specific cyclin-A" "genome" "diploid_heat"
"LOC105347399" 59.5137202459572 2.16745082687251 0.603606032923174 3.59083691787485 0.000329617840934325 0.0041788762540104 "uncharacterized protein LOC105347399 isoform X2" "genome" "diploid_heat"
"LOC105323849" 34.9924431309789 2.15502960872364 0.602469293298537 3.5769949318492 0.000347566909852348 0.00431061969577446 "uncharacterized protein LOC105323849" "genome" "diploid_heat"
"LOC117680475" 336.471816468231 2.13539769570969 0.378086524651768 5.647907440437 1.62412574927318e-08 1.55269736172861e-06 "eosinophil peroxidase-like" "genome" "diploid_heat"
"LOC105329132" 29.79532952616 2.11336505414994 0.270292600399028 7.81880469916679 5.3327270821984e-15 2.32382883874962e-12 "tumor susceptibility gene 101 protein" "genome" "diploid_heat"
"LOC117690142" 25.7925545382792 2.10941104994554 0.521934396595153 4.04152526391499 5.31046584693969e-05 0.00112692535719089 "uncharacterized protein LOC117690142" "genome" "diploid_heat"
"LOC105332009" 28.1018873929933 2.10600821557697 0.563186817316026 3.73944870658292 0.000184424274049101 0.00276902407622761 "LOW QUALITY PROTEIN: lysozyme" "genome" "diploid_heat"
"LOC105323139" 2244.39351356534 2.0901598303428 0.24453052564085 8.54764379565719 1.25626726324197e-17 7.35622999332126e-15 "uncharacterized protein LOC105323139" "genome" "diploid_heat"
"LOC105332036" 95.1521314789685 2.08500412768376 0.736965742003965 2.82917374424243 0.00466683557234352 0.0265716089196514 "uncharacterized protein LOC105332036" "genome" "diploid_heat"
"LOC105341671" 86.8427197847168 2.07434028908339 0.270138869155231 7.67879237656614 1.6059527130267e-14 6.01846838733887e-12 "uncharacterized protein LOC105341671 isoform X2" "genome" "diploid_heat"
"LOC117680547" 35.8872886474473 2.05819758952293 0.661204774355252 3.11279904403276 0.00185322157816188 0.013901387482625 "uncharacterized protein LOC117680547" "genome" "diploid_heat"
"LOC105327994" 168.085451939291 2.05240908908916 0.202506363932934 10.1350350143508 3.86235174753883e-24 6.57934064048933e-21 "uncharacterized protein LOC105327994" "genome" "diploid_heat"
"LOC117688517" 16.8764694473072 2.02542995651696 0.747409471835901 2.70993348738515 0.00672967018682292 0.0342292508036612 "N-lysine methyltransferase KMT5A-like" "genome" "diploid_heat"
"LOC105332284" 350.474057054622 2.00951191608784 0.32857724134165 6.11579763675227 9.60751813238961e-10 1.28589767689083e-07 "eosinophil peroxidase" "genome" "diploid_heat"
"LOC117687358" 15.8960123497515 2.00660140067102 0.583740277120713 3.43749006076562 0.000587132267177999 0.00617725121975371 "uncharacterized protein LOC117687358" "genome" "diploid_heat"
"LOC105345989" 1653.18248004789 2.00450116335292 0.216832512387549 9.24446772894572 2.36414422541462e-20 2.21496672479096e-17 "heat shock protein 83-like" "genome" "diploid_heat"
"LOC105336293" 19.8525985226773 1.99940656418134 0.62839570026065 3.18176359792407 0.00146381248069344 0.0117670177019449 "uncharacterized protein LOC105336293" "genome" "diploid_heat"
"LOC117684590" 22.5554925835237 1.99698566896924 0.489142979666944 4.08262154826179 4.453050807024e-05 0.000987470603810836 "tripartite motif-containing protein 3-like isoform X2" "genome" "diploid_heat"
"LOC105328140" 43.5180904714979 1.97048960714666 0.480747607893961 4.09880272889738 4.15292800453772e-05 0.000937561023482262 "uncharacterized protein LOC105328140" "genome" "diploid_heat"
"LOC117680291" 1723.41647965634 1.96861811606597 0.221290024966343 8.89609966091054 5.78436412253154e-19 4.92670067854527e-16 "heat shock protein 83-like" "genome" "diploid_heat"
"LOC105347606" 13.0710554799654 1.94474173510762 0.452499775408671 4.29777392342624 1.72521991422198e-05 0.000476099716534484 "uncharacterized protein LOC105347606" "genome" "diploid_heat"
"LOC117681323" 72.815485280498 1.94158293265731 0.391871648061319 4.9546399752643 7.24643356759521e-07 3.8248921743549e-05 "uncharacterized protein LOC117681323 isoform X6" "genome" "diploid_heat"
"LOC105325133" 20.9253460365394 1.93808912043426 0.589449004113593 3.28796741857039 0.00100913517437491 0.00906045754548971 "uncharacterized protein LOC105325133" "genome" "diploid_heat"
"LOC105326485" 69.3033555761696 1.93619130826528 0.538846066186036 3.59321785898834 0.00032661928087408 0.00415773918819192 "uncharacterized protein LOC105326485" "genome" "diploid_heat"
"LOC117693159" 34.6114186587889 1.93251787843445 0.470839181291706 4.10441177204657 4.05344926190637e-05 0.000920648875995171 "uncharacterized protein LOC117693159 isoform X2" "genome" "diploid_heat"
"LOCNA.14" 1717.21161719712 1.92666538091354 0.15176896155968 12.6947259908339 6.32509300134855e-37 2.96298981648173e-33 NA NA "diploid_heat"
"LOC105321218" 41.6808243914379 1.92342646777597 0.301721287177599 6.37484509551296 1.83147971776895e-10 3.01037429399602e-08 "F-box/LRR-repeat protein 6-like" "genome" "diploid_heat"
"LOC117683174" 39.5494227355482 1.91999050376067 0.462575952863529 4.15064918933888 3.315335841562e-05 0.000781418402505519 "uncharacterized protein LOC117683174 isoform X2" "genome" "diploid_heat"
"LOC105334730" 27.9715712284692 1.9114484262306 0.362415471038066 5.27419102930578 1.33342957851289e-07 9.39315918878739e-06 "calmodulin-beta" "genome" "diploid_heat"
"LOC105340370" 1132.17030864763 1.91073966965277 0.176619942971357 10.8183687385894 2.81747342383731e-27 5.86597966842927e-24 "78 kDa glucose-regulated protein precursor" "genome" "diploid_heat"
"LOC105326280" 43.8368945391345 1.90948083356245 0.363590717015433 5.25173153274264 1.50675973306382e-07 1.03167370848869e-05 "uncharacterized protein LOC105326280" "genome" "diploid_heat"
"LOC105342216" 354.902273814848 1.8898199590439 0.398492903650627 4.74241810012451 2.11182214243221e-06 9.2672888301861e-05 "uncharacterized protein LOC105342216 isoform X2" "genome" "diploid_heat"
"LOC117685768" 42.1122221039147 1.88884178969789 0.651335428327044 2.89995247847854 0.00373219238654733 0.0226542989760686 "uncharacterized protein LOC117685768 isoform X2" "genome" "diploid_heat"
"LOC117680366" 9.76451617357414 1.87588684318966 0.567054132408286 3.30812657201305 0.000939223501799057 0.00864824077479643 "uncharacterized protein LOC117680366" "genome" "diploid_heat"
"LOC105318274" 79.0546728044236 1.87271052943058 0.590956916835436 3.16894595203135 0.00152992842517321 0.0121225629330069 "baculoviral IAP repeat-containing protein 7-A" "genome" "diploid_heat"
"LOC117682653" 20.670759660955 1.85829548285726 0.669334804011803 2.77633177255861 0.00549760770863339 0.0298505283234925 "uncharacterized protein LOC117682653" "genome" "diploid_heat"
"LOC117687101" 38.3108699074589 1.85639907404026 0.570437336588929 3.25434356232897 0.0011365473764281 0.0098702318167725 "uncharacterized protein LOC117687101" "genome" "diploid_heat"
"LOC105325150" 62.7226236791289 1.8101052554606 0.401874334427172 4.50415739547216 6.66368062359599e-06 0.000225793937658122 "uncharacterized protein LOC105325150" "genome" "diploid_heat"
"LOC105330267" 28.2347983462014 1.78866890718914 0.27722531553143 6.45204029711477 1.10354223904439e-10 1.98828600723209e-08 "tRNA (guanine(37)-N1)-methyltransferase-like" "genome" "diploid_heat"
"LOC105340314" 7.92551556298306 1.77675663801515 0.422967826050205 4.20068981276191 2.66102963636163e-05 0.000668396425283434 "failed axon connections homolog" "genome" "diploid_heat"
"LOC105320186" 44.521178886889 1.7756571808829 0.460365009639464 3.85706372922111 0.000114757250361895 0.00196376379660383 "arylsulfatase B isoform X1" "genome" "diploid_heat"
"LOC105336299" 104.692840536437 1.77129072190461 0.636539858044416 2.78268626782679 0.005391090929408 0.0294943075139615 "ribonucleoside-diphosphate reductase small chain" "genome" "diploid_heat"
"LOC105334130" 12.4728110539686 1.76133973144055 0.319811334341938 5.50743373453221 3.6410239688891e-08 3.17327940135088e-06 "MFS-type transporter SLC18B1-like isoform X1" "genome" "diploid_heat"
"LOC117692984" 42.0906055980181 1.7505586719038 0.320460782416274 5.46262996271989 4.69131842461903e-08 3.92437163573711e-06 "uncharacterized protein LOC117692984" "genome" "diploid_heat"
"LOC105338780" 96.4605528608162 1.74717494198122 0.175676196196725 9.94542789408253 2.64036836164052e-23 3.53394445431573e-20 "E3 ubiquitin-protein ligase RNF14 isoform X1" "genome" "diploid_heat"
"LOC105345572" 21.8436479865356 1.74601240882414 0.68680712189525 2.54221651634305 0.0110151914970574 0.048852700182689 "scavenger receptor class F member 1-like" "genome" "diploid_heat"
"LOC105321605" 8.87691989348729 1.74080406685917 0.456486679813547 3.81348272324224 0.000137022108357491 0.00223846579459691 "uncharacterized protein LOC105321605" "genome" "diploid_heat"
"LOC117686352" 48.5903561748836 1.73860436821603 0.56301450404559 3.08802767197494 0.00201489707981107 0.0147888072775092 "uncharacterized protein LOC117686352" "genome" "diploid_heat"
"LOC117684862" 41.5350809285507 1.73586803029075 0.600039155521533 2.89292459386587 0.00381672917351328 0.0229887301747556 "protein PML-like" "genome" "diploid_heat"
