gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105346570,0.00473838268620696,-2.17713150903108,O-acyltransferase like protein,XM_011455198.3,105346570,NC_047564.1,29295333,29306687,GO:0008289,lipid binding,other molecular function,F
LOC105346570,0.00473838268620696,-2.17713150903108,O-acyltransferase like protein,XM_011455198.3,105346570,NC_047564.1,29295333,29306687,GO:0016747,transferase activity, transferring acyl groups other than amino-acyl groups,other molecular function,F
LOC105346570,0.00473838268620696,-2.17713150903108,O-acyltransferase like protein,XM_011455200.3,105346570,NC_047564.1,29295605,29306687,GO:0008289,lipid binding,other molecular function,F
LOC105346570,0.00473838268620696,-2.17713150903108,O-acyltransferase like protein,XM_011455200.3,105346570,NC_047564.1,29295605,29306687,GO:0016747,transferase activity, transferring acyl groups other than amino-acyl groups,other molecular function,F
LOC105320228,0.00128599700064413,-1.96014234350893,prostaglandin E2 receptor EP4 subtype,XM_034456000.1,105320228,NC_047568.1,9518393,9522236,GO:0004957,prostaglandin E receptor activity,signal transduction activity,F
LOC105331456,0.00952535401930622,-1.775637897298,organic cation transporter protein,XM_011433667.3,105331456,NC_047563.1,69106338,69114147,GO:0008514,organic anion transmembrane transporter activity,transporter activity,F
LOC105338579,0.00146099752350915,-1.6200273560117,collagen alpha-1(XII) chain,XM_011443766.3,105338579,NC_047561.1,18199539,18203049,GO:0030020,extracellular matrix structural constituent conferring tensile strength,extracellular structural activity,F
LOC117691751,0.0329937674558669,-1.54092219735319,complement C1q-like protein 2,XM_034478420.1,117691751,NC_047563.1,37925283,37927977,GO:0042802,identical protein binding,other molecular function,F
LOC105340472,0.00528831467874839,-1.44171447198227,actin-like,XM_034458843.1,105340472,NC_047568.1,48247379,48251955,GO:0005524,ATP binding,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440932.3,105336572,NC_047566.1,44484308,44491365,GO:0005506,iron ion binding,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440932.3,105336572,NC_047566.1,44484308,44491365,GO:0008395,steroid hydroxylase activity,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440932.3,105336572,NC_047566.1,44484308,44491365,GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440932.3,105336572,NC_047566.1,44484308,44491365,GO:0020037,heme binding,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_034450125.1,105336572,NC_047566.1,44484399,44491365,GO:0005506,iron ion binding,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_034450125.1,105336572,NC_047566.1,44484399,44491365,GO:0008395,steroid hydroxylase activity,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_034450125.1,105336572,NC_047566.1,44484399,44491365,GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_034450125.1,105336572,NC_047566.1,44484399,44491365,GO:0020037,heme binding,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440934.3,105336572,NC_047566.1,44484485,44491365,GO:0005506,iron ion binding,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440934.3,105336572,NC_047566.1,44484485,44491365,GO:0008395,steroid hydroxylase activity,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440934.3,105336572,NC_047566.1,44484485,44491365,GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,other molecular function,F
LOC105336572,0.00620792473819418,-1.40269659143539,cytochrome P450 2J2,XM_011440934.3,105336572,NC_047566.1,44484485,44491365,GO:0020037,heme binding,other molecular function,F
LOC117686351,0.0200430214176518,-1.31312343113423,uncharacterized protein LOC117686351,XM_034461202.1,117686351,NW_022994886.1,53844,62392,GO:0003677,DNA binding,nucleic acid binding activity,F
LOC117686351,0.0200430214176518,-1.31312343113423,uncharacterized protein LOC117686351,XM_034461202.1,117686351,NW_022994886.1,53844,62392,GO:0005524,ATP binding,other molecular function,F
LOC117686351,0.0200430214176518,-1.31312343113423,uncharacterized protein LOC117686351,XM_034461202.1,117686351,NW_022994886.1,53844,62392,GO:0010521,telomerase inhibitor activity,enzyme regulator activity,F
LOC117686351,0.0200430214176518,-1.31312343113423,uncharacterized protein LOC117686351,XM_034461202.1,117686351,NW_022994886.1,53844,62392,GO:0043141,ATP-dependent 5-3 DNA helicase activity,other molecular function,F
LOC105323222,0.0442196258090998,-1.30387456957951,uncharacterized protein LOC105323222,XM_034451227.1,105323222,NC_047566.1,31582129,31599988,GO:0004842,ubiquitin-protein ligase activity,other molecular function,F
LOC105323222,0.0442196258090998,-1.30387456957951,uncharacterized protein LOC105323222,XM_034451227.1,105323222,NC_047566.1,31582129,31599988,GO:0008270,zinc ion binding,other molecular function,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0001618,viral receptor activity,signal transduction activity,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0001948,glycoprotein binding,other molecular function,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0002020,protease binding,other molecular function,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0005041,low-density lipoprotein receptor activity,signal transduction activity,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0005509,calcium ion binding,other molecular function,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0030169,low-density lipoprotein binding,other molecular function,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0030229,very-low-density lipoprotein receptor activity,signal transduction activity,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0032050,clathrin heavy chain binding,other molecular function,F
LOC105348479,0.000548471993983509,-1.27633039805883,very low-density lipoprotein receptor,XM_011457921.3,105348479,NC_047568.1,45217068,45218259,GO:0042802,identical protein binding,other molecular function,F
LOC117681347,0.0030894495157075,-1.25448365946793,phosphonoacetaldehyde hydrolase-like,XM_034445393.1,117681347,NC_047565.1,45168713,45172124,GO:0046872,metal ion binding,other molecular function,F
LOC117681347,0.0030894495157075,-1.25448365946793,phosphonoacetaldehyde hydrolase-like,XM_034445393.1,117681347,NC_047565.1,45168713,45172124,GO:0050194,phosphonoacetaldehyde hydrolase activity,other molecular function,F
LOC117681347,0.0030894495157075,-1.25448365946793,phosphonoacetaldehyde hydrolase-like,XM_034445394.1,117681347,NC_047565.1,45168713,45171489,GO:0046872,metal ion binding,other molecular function,F
