"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105325880" 19.6403859238271 4.30144850627789 0.944981025234777 1.72201978676494e-10 5.60689642570665e-07 "complement C1q-like protein 3" "genome" "control_ploidy"
"LOC109619112" 13.588279719685 2.82626346922399 0.716170567877396 9.81554542548642e-09 1.30743065067479e-05 "uncharacterized protein LOC109619112" "genome" "control_ploidy"
"LOC105323935" 41.3075141788882 2.59214481913434 0.670363088284387 3.43994603528448e-08 3.87708379299909e-05 "uncharacterized protein LOC105323935" "genome" "control_ploidy"
"LOC105329227" 8.88856391552928 2.4638889138823 0.662319820780715 9.56033098703315e-08 8.48957391648544e-05 "uncharacterized protein LOC105329227" "genome" "control_ploidy"
"LOC105342641" 36.3778082286097 2.43512963459533 0.400114378411724 1.73612167949145e-12 1.26480051556486e-08 "uncharacterized protein LOC105342641" "genome" "control_ploidy"
"LOC105317897" 6.88158989311372 2.29794279479348 0.607615992933024 1.63667522650149e-07 0.000114193168660476 "uncharacterized protein LOC105317897" "genome" "control_ploidy"
"LOC105329989" 17.0824344359009 2.29206318861071 0.461298222412623 1.64650045898665e-09 3.01556559063405e-06 "uncharacterized protein LOC105329989" "genome" "control_ploidy"
"LOC117685363" 11.2616236448322 2.24860837946371 0.528256610775832 4.3061705471032e-08 4.50671506115401e-05 "uncharacterized protein LOC117685363" "genome" "control_ploidy"
"LOC117691676" 72.4096202983262 2.19628860244361 0.780086654173432 1.81358287722021e-06 0.000718178819379201 "C-type lectin mannose-binding isoform-like isoform X1" "genome" "control_ploidy"
"LOC117687720" 37.377047012769 2.18546244709047 0.392485493707072 1.25484223052361e-10 4.596487090408e-07 "uncharacterized protein LOC117687720" "genome" "control_ploidy"
"LOC105337372" 62.4990664435848 2.13148003496418 0.347700775544558 6.04210996172024e-12 2.52939986168928e-08 "C1q-related factor" "genome" "control_ploidy"
"LOC105347275" 10.1412126851072 2.11767383155477 0.514696513184613 1.28077910482269e-07 0.000104255419132567 "double homeobox protein B" "genome" "control_ploidy"
"LOC105347674" 5.37790638432109 2.05858435715164 1.09447279772587 6.437561425573e-06 0.00157196636438133 "glycine-rich cell wall structural protein-like" "genome" "control_ploidy"
"LOC105321376" 181.466825169277 2.05731663574051 1.10618085040271 6.49085210517815e-06 0.00157196636438133 "uncharacterized protein LOC105321376" "genome" "control_ploidy"
"LOC117692019" 14.0922118166627 2.03122188874783 0.403036087530419 3.99780757825153e-09 6.1033868282829e-06 "uncharacterized protein LOC117692019" "genome" "control_ploidy"
"LOC117689930" 4.52498600768072 2.02764097394008 1.02152796122201 6.91062565000507e-06 0.0016599096233422 "uncharacterized protein K02A2.6-like" "genome" "control_ploidy"
"LOC105346227" 13.7744042529504 2.00328680492518 0.4125175707626 1.0779367744598e-08 1.37338518429434e-05 "uncharacterized protein LOC105346227" "genome" "control_ploidy"
"LOC105343956" 28.360895908975 1.94323805420478 0.36944665510065 1.91475027212479e-09 3.11721344301916e-06 "complement C1q-like protein 3" "genome" "control_ploidy"
