"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC117681665" 22.8942597028221 1.9319051278297 0.240267384545457 8.30726059535133 9.79367087161367e-17 1.85746761751025e-12 "uncharacterized protein LOC117681665" "genome" "control_ploidy"
"LOC105318398" 16.1671606897866 1.72688438584353 0.240431629505792 7.28711985620412 3.16651190364219e-13 2.00186882548259e-09 "latrophilin Cirl-like" "genome" "control_ploidy"
"LOC105336969" 3813.05745709204 1.5990281251134 0.197700368353606 8.10125515020693 5.43950316460036e-16 5.15828085099052e-12 "superoxide dismutase [Cu-Zn]" "genome" "control_ploidy"
"LOC117692578" 31.3306253345893 1.40299296260369 0.237486144345241 5.96354828487459 2.46818472212415e-09 2.60064396887815e-06 "uncharacterized protein LOC117692578 isoform X2" "genome" "control_ploidy"
"LOC109620475" 33.6528278084496 1.39620539179797 0.240086846577733 6.09012914326425 1.12819641385619e-09 1.42649154567976e-06 "uncharacterized protein LOC109620475" "genome" "control_ploidy"
"LOC117690682" 799.286359681972 1.38066611292767 0.237059227950444 6.53220031320554 6.48103919318712e-11 1.7434654373918e-07 "uncharacterized protein LOC117690682" "genome" "control_ploidy"
"LOC105318809" 3541.36422087625 1.37568817238785 0.210657754932347 6.54610189440799 5.9058293491833e-11 1.7434654373918e-07 "extracellular superoxide dismutase [Cu-Zn]" "genome" "control_ploidy"
"LOC117688697" 29.5392801389293 1.35637990440538 0.213004592907339 6.33437632959521 2.38303221459116e-10 4.51965889819359e-07 "receptor-type tyrosine-protein phosphatase C-like" "genome" "control_ploidy"
"LOC117686035" 88.8346342899309 1.33903022683359 0.229744063093388 5.86104394807446 4.59966210411708e-09 4.36185957333423e-06 "uncharacterized protein LOC117686035 isoform X3" "genome" "control_ploidy"
"LOC117680753" 6.86596349809656 1.32850909450029 0.239183188060544 5.39612514383136 6.80954600821319e-08 4.61249462827755e-05 "uncharacterized protein LOC117680753" "genome" "control_ploidy"
"LOC105317176" 23.6536916416981 1.31428357489037 0.23451924888296 5.60340332112202 2.10183373074422e-08 1.66097410572062e-05 "spindle and kinetochore-associated protein 1" "genome" "control_ploidy"
"LOC117688097" 20.1010881394282 1.30832661076923 0.228743961325959 6.83062666953598 8.45444896400261e-12 3.6191420500153e-08 "uncharacterized protein LOC117688097" "genome" "control_ploidy"
"LOC105322860" 47.8004024753701 1.28343948248234 0.214170921525659 5.98710104761314 2.13614082449281e-09 2.38317922807827e-06 "protein l(2)37Cc" "genome" "control_ploidy"
"LOC117684713" 15.3644785573122 1.27993883619325 0.227380488430856 5.581601137964 2.38314406654506e-08 1.80794841464375e-05 "uncharacterized protein LOC117684713" "genome" "control_ploidy"
"LOC105321927" 40.4445108045265 1.26431778120162 0.240358729219299 5.43515633767911 5.474840848947e-08 3.87641048989236e-05 "diamine acetyltransferase 2" "genome" "control_ploidy"
"LOC105336626" 12.9965440983798 1.252883549167 0.238079323975074 5.24419380575639 1.56967140547488e-07 9.30324621132394e-05 "complement C1q-like protein 4" "genome" "control_ploidy"
"LOC105329159" 48.6986157038987 1.2506909494179 0.240045174089917 5.31442316969756 1.06995713178349e-07 6.7642689871352e-05 "uncharacterized protein LOC105329159" "genome" "control_ploidy"
"LOC105318810" 935.515028309843 1.25018224703469 0.183566006052958 6.81326023663136 9.54113163032611e-12 3.6191420500153e-08 "uncharacterized protein LOC105318810" "genome" "control_ploidy"
"LOC105343624" 22.9607169920397 1.24424297345702 0.231284132296306 6.17912012161734 6.44598379955958e-10 8.73246633874621e-07 "uncharacterized protein LOC105343624 isoform X1" "genome" "control_ploidy"
"LOC105326485" 67.6127040489433 1.1786096620929 0.23301287517933 5.08952029308952 3.58970444784502e-07 0.000174570088609817 "uncharacterized protein LOC105326485" "genome" "control_ploidy"
"LOC117689244" 31.2648273095028 1.16832759170294 0.239645963529267 4.94055315689107 7.79012508355116e-07 0.000328327805188069 "uncharacterized protein LOC117689244 isoform X1" "genome" "control_ploidy"
"LOC105349079" 13.2863339571529 1.16369608223803 0.239165358458388 4.86670684223399 1.13473155093091e-06 0.000448360804061578 "prostate-associated microseminoprotein-like" "genome" "control_ploidy"
"LOC117692007" 83.3581088666991 1.16092892721215 0.234728462208534 5.43374125752252 5.5184584639404e-08 3.87641048989236e-05 "uncharacterized protein LOC117692007" "genome" "control_ploidy"
"LOC105342641" 13.3301429592043 1.14156305784288 0.238585360795461 4.91695892224378 8.78989867395622e-07 0.000354700464362242 "uncharacterized protein LOC105342641" "genome" "control_ploidy"
"LOC105341972" 57.8121305168 1.13262725065195 0.222605633427396 5.09361555900375 3.5129875961126e-07 0.000174570088609817 "uncharacterized protein LOC105341972 isoform X1" "genome" "control_ploidy"
"LOC117692375" 30.2607593678013 1.13173225052202 0.238950465254196 4.78226809113182 1.73328299927484e-06 0.000587025810075832 "G protein-coupled receptor 161-like" "genome" "control_ploidy"
"LOC105322358" 627.015822358649 1.0982958425356 0.175987196729804 6.24125082373015 4.340855155794e-10 6.33297376036839e-07 "uncharacterized protein LOC105322358 isoform X1" "genome" "control_ploidy"
"LOC105334556" 24.5088305687004 1.09099927106199 0.22806791591761 1.51862671836789 0.128856481881701 0.518184227150102 "DBH-like monooxygenase protein 1" "genome" "control_ploidy"
"LOC105344536" 30.5334656205062 1.08908776878454 0.240395180539049 4.62720178899498 3.70639352686655e-06 0.00106223070703207 "complement C1q-like protein 4 isoform X1" "genome" "control_ploidy"
"LOC105332146" 80.7847049605037 1.08786947216002 0.231439491084359 1.52476106826207 0.127318703657138 0.515856982175024 "serum amyloid A-5 protein isoform X2" "genome" "control_ploidy"
"LOC117687720" 10.4833760659322 1.08271778245277 0.219650688149068 5.9219088542179 3.18225993042943e-09 3.17656536002761e-06 "uncharacterized protein LOC117687720" "genome" "control_ploidy"
"LOC105332608" 22.3146215698696 1.08063869473568 0.238555120618782 4.56178357672282 5.07209138371314e-06 0.00131777102991101 "uncharacterized protein LOC105332608 isoform X3" "genome" "control_ploidy"
"LOC117685599" 15.0697380574865 1.07847790213123 0.205221083154327 5.20846504562965 1.90409211347965e-07 0.00010031391951182 "uncharacterized protein LOC117685599" "genome" "control_ploidy"
"LOC105324495" 10.2882739485545 1.07731664080292 0.232249570808411 -0.412154044418566 0.680226518326305 0.915744652774691 "ATP-dependent RNA helicase eIF4A" "genome" "control_ploidy"
"LOC117687700" 40.2778348044053 1.0758548160618 0.236807363445956 4.80850933259578 1.52059931178093e-06 0.00053406826939328 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "control_ploidy"
"LOC105319806" 25.00156446422 1.06320706644739 0.240218511322866 4.52064143436625 6.16525382470665e-06 0.0014827292207159 "uncharacterized protein LOC105319806" "genome" "control_ploidy"
"LOC117687051" 16.9397104593591 1.05537220095348 0.239214678028912 4.52773649225406 5.96188613476474e-06 0.00146848223937595 "uncharacterized protein LOC117687051 isoform X2" "genome" "control_ploidy"
"LOC105338421" 323.833467360647 1.05506185044376 0.167002133665196 6.31593619610128 2.68530829090197e-10 4.62995973138606e-07 "tetraspanin-18 isoform X2" "genome" "control_ploidy"
"LOC117692358" 13.6367737166441 1.05363191735127 0.231874517824718 4.51760633365745 6.25426224070823e-06 0.0014827292207159 "uncharacterized protein LOC117692358" "genome" "control_ploidy"
"LOC117684731" 31.8791789745093 1.04684950180404 0.238167356197877 4.58506495949341 4.53845312243347e-06 0.00119550419333435 "cell death abnormality protein 1-like" "genome" "control_ploidy"
"LOC105320145" 40.2427237328293 1.04319868039098 0.171386038514738 6.0691779388867 1.28566636665408e-09 1.52399676937258e-06 "protein O-mannosyl-transferase TMTC3 isoform X2" "genome" "control_ploidy"
"LOC117690801" 33.7111139189341 1.03620955019368 0.240257395730686 4.41157752506014 1.026201979366e-05 0.00213878535611599 "uncharacterized protein LOC117690801 isoform X1" "genome" "control_ploidy"
"LOC105343223" 73.289792551438 1.03408085834402 0.235567592304221 4.41792253492606 9.96541222014161e-06 0.00212321333242851 "heavy metal-binding protein HIP-like" "genome" "control_ploidy"
"LOC117692915" 19.2713405570829 1.0312583444389 0.233043063119593 4.42008124972414 9.86637982855869e-06 0.00212321333242851 "ammonium transporter 1 member 3-like isoform X2" "genome" "control_ploidy"
"LOC105323446" 30.0914076149993 1.02995636172333 0.214502879981174 4.79246674107644 1.64743088960017e-06 0.000568094077311941 "complement C1q tumor necrosis factor-related protein 2 isoform X1" "genome" "control_ploidy"
"LOC105336491" 53.4834964719648 1.02471290393997 0.231407469446082 4.44279981446642 8.87957744375301e-06 0.00194638567551882 "multiple epidermal growth factor-like domains protein 6 isoform X3" "genome" "control_ploidy"
"LOC117687738" 19.8864058544437 1.0108120585604 0.216694459624314 -1.97327196865338 0.0484645847906016 0.338555917178103 "ryncolin-4-like" "genome" "control_ploidy"
"LOC105341575" 18.9984939857861 1.00766598490908 0.215391109012482 4.65331891544497 3.26634461929914e-06 0.00096796081327543 "protocadherin Fat 3" "genome" "control_ploidy"
"LOC117687680" 54.3230693093433 1.00466404458612 0.234116070209081 4.30922866644917 1.6382491447671e-05 0.00301660517278184 "ficolin-2-like isoform X3" "genome" "control_ploidy"
"LOC117692009" 84.6250878116244 0.988204261015806 0.240205599878352 4.21536767044144 2.49371581541135e-05 0.00426088415811636 "uncharacterized protein LOC117692009" "genome" "control_ploidy"
"LOC105347517" 16.8936269816376 0.985020180593944 0.240005970627733 4.13796476558117 3.50400163299174e-05 0.00553807458094344 "interferon-induced protein 44-like" "genome" "control_ploidy"
"LOC105335981" 25.2871440746316 0.982572675486751 0.240387327308874 4.14007157351323 3.47197475890988e-05 0.00553356918298191 "proton myo-inositol cotransporter" "genome" "control_ploidy"
"LOC105318683" 12.9979298026535 0.968563554869919 0.239653083123634 4.05107099497499 5.09837340101196e-05 0.00666867240852364 "uncharacterized protein LOC105318683" "genome" "control_ploidy"
"LOC105317831" 20.306057872434 0.959309937655248 0.239982773114397 4.03390766178386 5.48568817863068e-05 0.00693610413306063 "uncharacterized protein LOC105317831" "genome" "control_ploidy"
"LOC105317925" 13.3871431524284 0.956316464942595 0.236826689928434 4.04114364323347 5.31911631974057e-05 0.00681637568379727 "uncharacterized protein LOC105317925" "genome" "control_ploidy"
"LOC105334242" 24.7657184235514 0.94931552792257 0.229285263652264 4.14070867933681 3.46234460048644e-05 0.00553356918298191 "chondroitin sulfate synthase 2" "genome" "control_ploidy"
"LOC117680621" 13.7657274512382 0.948657557828127 0.237670761448399 4.11993275401499 3.78982990691345e-05 0.00576088106144401 "heavy metal-binding protein HIP-like" "genome" "control_ploidy"
"LOC105346400" 265.198960033302 0.943414118191656 0.231369700437334 4.09370242039167 4.2453911064497e-05 0.00605399155826504 "transient receptor potential cation channel subfamily M member-like 2 isoform X1" "genome" "control_ploidy"
"LOC117691218" 31.0661095123415 0.940802625799836 0.231693987486492 4.06579564360212 4.78688682778563e-05 0.00634385151396875 "uncharacterized protein LOC117691218" "genome" "control_ploidy"
"LOC117691520" 134.975859364481 0.938992198406059 0.237916449172222 4.10229909750725 4.09065000901509e-05 0.00587858898181551 "uncharacterized protein LOC117691520 isoform X2" "genome" "control_ploidy"
"LOC105327683" 29.4032063694464 0.937739833149229 0.231034581601254 4.06435287931096 4.81659083629389e-05 0.00634385151396875 "alpha-aminoadipic semialdehyde dehydrogenase" "genome" "control_ploidy"
"LOC105321617" 146.753914753449 0.93702378777168 0.196570749336722 4.76660478293406 1.87356311747004e-06 0.000613523726984692 "heavy metal-binding protein HIP isoform X2" "genome" "control_ploidy"
"LOC105326531" 8.48892377243315 0.936885041642807 0.232225086380116 3.99711181387986 6.4120018472023e-05 0.00753471532744962 "protein LONG AFTER FAR-RED 3" "genome" "control_ploidy"
"LOC105321734" 286.667061967933 0.934858840055233 0.224468061458048 4.17376655908537 2.99604748196368e-05 0.00498447688973011 "uncharacterized protein LOC105321734 isoform X1" "genome" "control_ploidy"
"LOC117683634" 32.6226903878414 0.934705858266239 0.240039984545912 3.97805833434026 6.94803278067211e-05 0.00798644786171075 "sarcoplasmic calcium-binding protein-like" "genome" "control_ploidy"
"LOC109619522" 27.7153454619177 0.93376887476237 0.239005721733915 4.0136828021585 5.97786669483048e-05 0.00726770639321506 "sarcoplasmic calcium-binding protein-like" "genome" "control_ploidy"
"LOC105348672" 17.0978314261427 0.929823846634173 0.238395724499576 3.99606702095198 6.44035079793443e-05 0.00753471532744962 "uncharacterized protein LOC105348672" "genome" "control_ploidy"
"LOC105344671" 455.117232746417 0.92196168867757 0.160922404814209 5.72917587408337 1.00919721095877e-08 8.70019741047457e-06 "neuroendocrine convertase 1-like isoform X2" "genome" "control_ploidy"
"LOC117681310" 29.9041665912184 0.920364096070372 0.23812266627879 3.88671487215282 0.00010160998611617 0.0104881586118225 "perlucin-like protein" "genome" "control_ploidy"
"LOC117682477" 10.5560814700094 0.914301582494735 0.220237543404028 4.1207137082136 3.77700532259772e-05 0.00576088106144401 "plasminogen-like" "genome" "control_ploidy"
"LOC117681416" 12.6781053993598 0.913403607041531 0.222539711049861 4.08089282366481 4.48630394404905e-05 0.00607232113741474 "valine--tRNA ligase-like" "genome" "control_ploidy"
"LOC105320064" 41.9377991487475 0.907589991942597 0.200979572498576 4.51098058425412 6.45286277040245e-06 0.00149249994272504 "3-ketoacyl-CoA thiolase, mitochondrial" "genome" "control_ploidy"
"LOC117684786" 10.2272234588944 0.9068737878815 0.234685989043073 3.84603296960487 0.00012004561692134 0.0118691788486759 "cerebellin-1-like isoform X1" "genome" "control_ploidy"
"LOC105347364" 81.9781349869502 0.906035459179218 0.177341901048239 5.10460411123858 3.31487737499579e-07 0.000169918822416676 "adenosine kinase 2 isoform X1" "genome" "control_ploidy"
