"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117687720" 10.4833760659322 4.87784471344705 0.974003140354267 3.18225993042943e-09 3.17656536002761e-06 "uncharacterized protein LOC117687720" "genome" "control_ploidy"
"LOC117688097" 20.1010881394282 4.81848689243434 0.771840986195851 8.45444896400261e-12 3.6191420500153e-08 "uncharacterized protein LOC117688097" "genome" "control_ploidy"
"LOC117681665" 22.8942597028221 4.59248764316055 0.58159220786599 9.79367087161367e-17 1.85746761751025e-12 "uncharacterized protein LOC117681665" "genome" "control_ploidy"
"LOC105343624" 22.9607169920397 3.78318941062347 0.766702890812281 6.44598379955958e-10 8.73246633874621e-07 "uncharacterized protein LOC105343624 isoform X1" "genome" "control_ploidy"
"LOC105318398" 16.1671606897866 3.66657584476752 0.584561920811977 3.16651190364219e-13 2.00186882548259e-09 "latrophilin Cirl-like" "genome" "control_ploidy"
"LOC117690682" 799.286359681972 3.3723794311663 0.648829595959872 6.48103919318712e-11 1.7434654373918e-07 "uncharacterized protein LOC117690682" "genome" "control_ploidy"
"LOC109620475" 33.6528278084496 2.73802981019724 0.597275269830906 1.12819641385619e-09 1.42649154567976e-06 "uncharacterized protein LOC109620475" "genome" "control_ploidy"
"LOC117692007" 83.3581088666991 2.68939567103733 0.725232965977947 5.5184584639404e-08 3.87641048989236e-05 "uncharacterized protein LOC117692007" "genome" "control_ploidy"
"LOC105321927" 40.4445108045265 2.20830727551898 0.552604480590857 5.474840848947e-08 3.87641048989236e-05 "diamine acetyltransferase 2" "genome" "control_ploidy"
"LOC117692578" 31.3306253345893 2.12302433401843 0.441554390628498 2.46818472212415e-09 2.60064396887815e-06 "uncharacterized protein LOC117692578 isoform X2" "genome" "control_ploidy"
"LOC105342641" 13.3301429592043 2.1067184584067 0.663151922907365 8.78989867395622e-07 0.000354700464362242 "uncharacterized protein LOC105342641" "genome" "control_ploidy"
"LOC117680753" 6.86596349809656 2.0713544545865 0.510131387046181 6.80954600821319e-08 4.61249462827755e-05 "uncharacterized protein LOC117680753" "genome" "control_ploidy"
"LOC117687700" 40.2778348044053 2.06275416643885 0.690752261048947 1.52059931178093e-06 0.00053406826939328 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "control_ploidy"
"LOC105329159" 48.6986157038987 1.9755389256241 0.49095014990771 1.06995713178349e-07 6.7642689871352e-05 "uncharacterized protein LOC105329159" "genome" "control_ploidy"
"LOC105336969" 3813.05745709204 1.89736700215345 0.253502195678847 5.43950316460036e-16 5.15828085099052e-12 "superoxide dismutase [Cu-Zn]" "genome" "control_ploidy"
"LOC105341672" 25.3925949038489 1.88152938209875 0.988751598647497 1.44796971609585e-05 0.00274621936354739 "uncharacterized protein LOC105341672 isoform X2" "genome" "control_ploidy"
"LOC105339666" 23.1112256288691 1.85004128698338 0.678721808559803 4.27453976243207e-06 0.00114184395963784 "uncharacterized protein LOC105339666" "genome" "control_ploidy"
"LOC105317176" 23.6536916416981 1.84591468998352 0.404268815261772 2.10183373074422e-08 1.66097410572062e-05 "spindle and kinetochore-associated protein 1" "genome" "control_ploidy"
"LOC105336626" 12.9965440983798 1.8413440838871 0.45607037021271 1.56967140547488e-07 9.30324621132394e-05 "complement C1q-like protein 4" "genome" "control_ploidy"
