"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC117687807" 5.62447831228957 3.78384237180407 0.21842826533386 -1.06591248020351 0.286463206804294 0.73554534232592 "uncharacterized protein LOC117687807" "genome" "triploid_desiccation"
"LOC105322484" 553.550867856897 2.14403529538404 0.240372386419857 10.9613186382848 5.86386582444729e-28 2.72470389398768e-24 "heat shock protein 68-like" "genome" "triploid_desiccation"
"LOC105344998" 107.627328176007 2.12349029963674 0.237714304394648 9.14014472011535 6.23688106311285e-20 1.61001619710334e-16 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_desiccation"
"LOC105321886" 1274.48356706853 2.03970510676315 0.241326233436446 9.17509881861191 4.51160471310518e-20 1.31022640374466e-16 "uncharacterized protein LOC105321886" "genome" "triploid_desiccation"
"LOC117680708" 51.2813273524703 1.83675786868858 0.188129593545819 9.68602618168899 3.45719016853127e-22 1.14744141693553e-18 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_desiccation"
"LOC117682407" 5.3319701974312 1.66109921066773 0.217398657235766 -0.356806234568492 0.721236868576707 0.93544888869015 "uncharacterized protein LOC117682407" "genome" "triploid_desiccation"
"LOC105343216" 77.8730636528341 1.64534960603924 0.241229069506786 7.18617735866745 6.66304799690358e-13 8.60014411733671e-10 "heat shock protein 27" "genome" "triploid_desiccation"
"LOC105334580" 588.169486924422 1.59542683049432 0.240916262600073 7.06846626989456 1.56655417083577e-12 1.73313109766798e-09 "BAG family molecular chaperone regulator 3" "genome" "triploid_desiccation"
"LOC117681182" 122.558567252213 1.5652156458303 0.24122940298197 6.81382712985355 9.50358974333079e-12 8.49218848103093e-09 "uncharacterized protein LOC117681182" "genome" "triploid_desiccation"
"LOC105334234" 412.669428863309 1.5346893410919 0.237748143216101 7.31330251506065 2.60655283615982e-13 4.03720280283341e-10 "heat shock protein 70 B2" "genome" "triploid_desiccation"
"LOC117681061" 1.65991126990812 1.53140539838222 0.234478730242437 -0.656319414153618 0.511618628662858 NA "uncharacterized protein LOC117681061 isoform X2" "genome" "triploid_desiccation"
"LOC105318026" 39.3411030817275 -1.50591538531993 0.206329661264305 -0.714519156941567 0.474906214642084 0.848795760041505 "tumor necrosis factor receptor superfamily member 27" "genome" "triploid_desiccation"
"LOC105339126" 13.1535277310947 -1.54902592747673 0.214151747558224 -2.7844301002592 0.00536218774032461 0.126348588003004 "mucin-5AC" "genome" "triploid_desiccation"
"LOC105330649" 21.9792177006956 -1.62365092762198 0.214847806292253 3.01220067415166 0.002593610797173 0.0830299351229402 "galaxin-like" "genome" "triploid_desiccation"
"LOC105324213" 5.61634819647289 -1.64873624333046 0.232342186566667 0.424970225461717 0.670858380031922 0.920399949408388 "uncharacterized protein LOC105324213" "genome" "triploid_desiccation"
"LOC105318474" 9.97015344880494 -1.66749795865147 0.19911858137135 3.15333116990346 0.00161418569214949 0.0619355831269941 "uncharacterized protein LOC105318474" "genome" "triploid_desiccation"
"LOC117682778" 5.40050192805305 -1.67585279523185 0.227358868626956 0.387754191330029 0.698197948284519 0.92841928561976 "uncharacterized protein LOC117682778" "genome" "triploid_desiccation"
"LOC105320276" 290.865558913729 -1.75232809389371 0.222171769353336 -7.96149699481375 1.69970193443062e-15 3.29076458688555e-12 "translation initiation factor IF-2-like isoform X7" "genome" "triploid_desiccation"
"LOC105330356" 27.6029626294718 -1.78488189827749 0.213298988665681 -1.97318181336783 0.048474851741082 0.372737602980364 "ETS-related transcription factor Elf-5-like isoform X1" "genome" "triploid_desiccation"
"LOC105347308" 14.5237814073387 -1.81620809994558 0.19618915440466 -4.02833813000081 5.61725158479954e-05 0.00652528030348239 "myeloid differentiation primary response protein MyD88" "genome" "triploid_desiccation"
"LOC105327620" 7.81917421832745 -1.86337762926856 0.216802027536954 -0.650148061958077 0.515596586374179 0.870104045707735 "uncharacterized protein LOC105327620 isoform X1" "genome" "triploid_desiccation"
"LOC105321257" 2.80404513629015 -1.90792301246731 0.240921442811366 -1.75851126243827 0.0786605569694397 NA "proline-rich transmembrane protein 1" "genome" "triploid_desiccation"
"LOC105324495" 6.97080781502008 -1.96219652351546 0.23654586559249 -1.42550622949499 0.154010920671387 0.600056300512886 "ATP-dependent RNA helicase eIF4A" "genome" "triploid_desiccation"
"LOC105339383" 20.5935465998256 -2.07771038539771 0.237151820542085 -0.634418280166475 0.525807882795949 0.873296737998938 "uncharacterized protein LOC105339383" "genome" "triploid_desiccation"
"LOC105318074" 396.867619314219 -2.27469433695374 0.232631415213599 -10.1119161548343 4.89180140809022e-24 1.894187035236e-20 "perlucin-like protein" "genome" "triploid_desiccation"
"LOC117684652" 8.30731625803921 -2.83137946244798 0.218345620599874 0.327689624913871 0.743146348765251 0.942032487649415 "uncharacterized protein LOC117684652" "genome" "triploid_desiccation"
"LOC105348059" 6.08914109500148 -3.07493278228328 0.21830371223287 1.94097364115865 0.0522614746419717 0.385233870857394 "uncharacterized protein LOC105348059" "genome" "triploid_desiccation"
"LOC117684651" 3.50908385857 -3.45906121840229 0.203932104010873 0.679199129112081 0.497011699045571 0.862194253193732 "uncharacterized protein LOC117684651" "genome" "triploid_desiccation"
