gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105346578,0.000000000479987688525577,4.80862455127903,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0008340,determination of adult life span,developmental processes,P
LOC105346578,0.000000000479987688525577,4.80862455127903,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0009408,response to heat,stress response,P
LOC105346578,0.000000000479987688525577,4.80862455127903,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0009792,embryonic development ending in birth or egg hatching,developmental processes,P
LOC105346578,0.000000000479987688525577,4.80862455127903,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0044268,multicellular organismal protein metabolic process,protein metabolism,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0010629,negative regulation of gene expression,other metabolic processes,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0042347,negative regulation of NF-kappaB import into nucleus,transport,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0045444,fat cell differentiation,other biological processes,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0045721,negative regulation of gluconeogenesis,other metabolic processes,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0050715,positive regulation of cytokine secretion,transport,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0050728,negative regulation of inflammatory response,stress response,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0070165,positive regulation of adiponectin secretion,cell-cell signaling,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0070165,positive regulation of adiponectin secretion,transport,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0070206,protein trimerization,cell organization and biogenesis,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0010629,negative regulation of gene expression,other metabolic processes,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0042347,negative regulation of NF-kappaB import into nucleus,transport,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0045444,fat cell differentiation,other biological processes,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0045721,negative regulation of gluconeogenesis,other metabolic processes,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0050715,positive regulation of cytokine secretion,transport,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0050728,negative regulation of inflammatory response,stress response,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0070165,positive regulation of adiponectin secretion,cell-cell signaling,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0070165,positive regulation of adiponectin secretion,transport,P
LOC105348135,0.00000169097501732312,4.06761540733363,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0070206,protein trimerization,cell organization and biogenesis,P
LOC105343216,0.000000000740891742855696,3.48583841147549,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0006937,regulation of muscle contraction,other biological processes,P
LOC105343216,0.000000000740891742855696,3.48583841147549,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0010667,negative regulation of cardiac muscle cell apoptosis,death,P
LOC105343216,0.000000000740891742855696,3.48583841147549,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0045766,positive regulation of angiogenesis,developmental processes,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0006457,protein folding,protein metabolism,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0010763,positive regulation of fibroblast migration,other biological processes,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0030838,positive regulation of actin filament polymerization,cell organization and biogenesis,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0030838,positive regulation of actin filament polymerization,protein metabolism,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0033138,positive regulation of peptidyl-serine phosphorylation,protein metabolism,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0033209,tumor necrosis factor-mediated signaling pathway,signal transduction,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0043066,negative regulation of apoptosis,death,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0045785,positive regulation of cell adhesion,cell adhesion,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0051291,protein heterooligomerization,cell organization and biogenesis,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0051496,positive regulation of stress fiber formation,cell organization and biogenesis,P
LOC105334580,0.00000000148062867456543,3.47873712164228,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0051897,positive regulation of protein kinase B signaling cascade,signal transduction,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0001659,temperature homeostasis,other biological processes,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0002407,dendritic cell chemotaxis,other biological processes,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0009408,response to heat,stress response,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0032024,positive regulation of insulin secretion,cell-cell signaling,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0032024,positive regulation of insulin secretion,transport,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0033194,response to hydroperoxide,stress response,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0051209,release of sequestered calcium ion into cytosol,transport,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0051489,regulation of filopodium assembly,cell organization and biogenesis,P
LOC105327005,0.0000460685578757799,3.24310339618602,transient receptor potential cation channel subfamily M member 2-like,XM_034463160.1,105327005,NC_047560.1,11210992,11259945,GO:0070301,cellular response to hydrogen peroxide,stress response,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0006898,receptor-mediated endocytosis,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0006898,receptor-mediated endocytosis,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0006898,receptor-mediated endocytosis,transport,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0006898,receptor-mediated endocytosis,transport,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0007155,cell adhesion,cell adhesion,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0010976,positive regulation of neuron projection development,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0010976,positive regulation of neuron projection development,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0010976,positive regulation of neuron projection development,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0010976,positive regulation of neuron projection development,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0016322,neuron remodeling,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0016358,dendrite development,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0016358,dendrite development,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0016358,dendrite development,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0016358,dendrite development,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0048680,positive regulation of axon regeneration,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0048680,positive regulation of axon regeneration,cell organization and biogenesis,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0048680,positive regulation of axon regeneration,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0048680,positive regulation of axon regeneration,developmental processes,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0048680,positive regulation of axon regeneration,stress response,P
LOC117688712,0.000169290892483913,3.11078672047381,multiple epidermal growth factor-like domains protein 6,XM_034466924.1,117688712,NC_047560.1,42248886,42261236,GO:0048680,positive regulation of axon regeneration,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0031398,positive regulation of protein ubiquitination,protein metabolism,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,signal transduction,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,signal transduction,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,signal transduction,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,signal transduction,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,signal transduction,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,signal transduction,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0034121,regulation of toll-like receptor signaling pathway,stress response,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0042326,negative regulation of phosphorylation,other metabolic processes,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0042981,regulation of apoptosis,death,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0060544,regulation of necroptosis,death,P
LOC117680358,0.0000199001983655063,2.8548021090428,baculoviral IAP repeat-containing protein 2-like,XM_034479721.1,117680358,NC_047563.1,56690045,56697010,GO:0060546,negative regulation of necroptosis,death,P
