"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC117680708" 58.6211896738252 2.06852565299465 0.183902751718606 11.1454749377778 7.53412547105904e-29 1.39245706956113e-24 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_heat"
"LOC105327215" 29.8635293140644 2.04438555561936 0.236240053611986 1.92184157930072 0.0546256946669797 0.29641576301677 "uncharacterized protein LOC105327215" "genome" "triploid_heat"
"LOCNA.14" 1847.01649717203 1.84825646182456 0.170372881544748 10.8384503559205 2.26271266760888e-27 1.39398185075824e-23 NA NA "triploid_heat"
"LOC105344998" 88.6531302617077 1.7875680834306 0.250589242326124 7.27380815102822 3.49492244644938e-13 2.80839811544684e-10 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_heat"
"LOC105340370" 1043.38874910176 1.76818243495813 0.176324091215242 10.0173362856516 1.27903627540139e-23 5.90978711049212e-20 "78 kDa glucose-regulated protein precursor" "genome" "triploid_heat"
"LOC105341388" 97.9763727993763 1.64284922609412 0.185116019208938 8.85010305236886 8.74385194484331e-19 1.61603871644594e-15 "protein disulfide-isomerase A6 isoform X1" "genome" "triploid_heat"
"LOC117687101" 27.1727376730457 1.59043048885987 0.250991357261249 6.47604929221094 9.41553000246492e-11 4.70318447312315e-08 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
"LOC105345989" 1667.63132650715 1.58624611755056 0.215655220466531 7.34442029552328 2.06652794772257e-13 1.82910888259202e-10 "heat shock protein 83-like" "genome" "triploid_heat"
"LOC117680291" 1779.27275781209 1.53381505999698 0.214291492573698 7.14680945777463 8.88180268377483e-13 6.56613908806106e-10 "heat shock protein 83-like" "genome" "triploid_heat"
"LOC105325010" 226.173602375291 1.50307807145299 0.204894407776198 7.32126288364111 2.45648073805967e-13 2.06366713640086e-10 "hypoxia up-regulated protein 1 isoform X2" "genome" "triploid_heat"
"LOC105323139" 2540.44912457103 1.46365741124939 0.211289784279488 6.91719492106977 4.60674042228817e-12 2.93592332705965e-09 "uncharacterized protein LOC105323139" "genome" "triploid_heat"
"LOC105327678" 265.153422234451 1.4300774690929 0.223510900998623 6.38508542219758 1.71301819322541e-10 7.72195176760783e-08 "uncharacterized protein LOC105327678" "genome" "triploid_heat"
"LOC105338780" 79.8365443472862 1.42713775758094 0.174875812260054 8.14016822144115 3.9472907105212e-16 5.21098763656092e-13 "E3 ubiquitin-protein ligase RNF14 isoform X1" "genome" "triploid_heat"
"LOC105318831" 66.2994982264048 1.39722356755131 0.25031919389486 5.62103740107079 1.89814170117147e-08 4.94682705829617e-06 "epithelial membrane protein 3" "genome" "triploid_heat"
"LOC117692755" 83.9923866651415 1.38306653607544 0.250198082115133 5.56843290403406 2.57040569719454e-08 6.41976190480398e-06 "uncharacterized protein LOC117692755" "genome" "triploid_heat"
"LOC117687200" 15.9224226935217 1.36114368384087 0.24721458017684 2.13126785042332 0.0330670820630222 0.225681613991424 "multiple epidermal growth factor-like domains protein 10 isoform X1" "genome" "triploid_heat"
"LOC105320749" 72.9294942508399 1.35192265098084 0.18362121223439 7.34365992904676 2.07830789603032e-13 1.82910888259202e-10 "2',5'-phosphodiesterase 12 isoform X1" "genome" "triploid_heat"
"LOC105321218" 38.8460986570172 1.33919077896228 0.194940962918279 6.84068258640772 7.88167192715359e-12 4.69900195347266e-09 "F-box/LRR-repeat protein 6-like" "genome" "triploid_heat"
"LOC105348135" 147.35368388978 1.33822640257709 0.240666668784742 6.39706496564792 1.58391949164836e-10 7.31850001116123e-08 "uncharacterized protein LOC105348135" "genome" "triploid_heat"
"LOC105340538" 719.909484027531 1.33264257689206 0.152481570344014 8.73493416466981 2.43798082470764e-18 4.09625105474969e-15 "uncharacterized protein LOC105340538 isoform X1" "genome" "triploid_heat"
"LOC105319646" 76.6895129521097 1.32869534725189 0.245454034785991 5.81985313840752 5.88993566141059e-09 1.81429651490317e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC105342525" 174.58782753347 1.3217147826343 0.221993325172805 5.94017690810979 2.84714663000381e-09 9.74462296587599e-07 "uncharacterized protein LOC105342525" "genome" "triploid_heat"
"LOC105341070" 348.320576394178 1.31045236155875 0.139484377383879 9.38919072464746 6.0463020763839e-21 1.24164172195253e-17 "DNA topoisomerase I, mitochondrial isoform X1" "genome" "triploid_heat"
"LOC105327005" 83.5171506213858 1.24813631660322 0.237370345568081 6.11761547012772 9.49859304225204e-10 3.51105993213804e-07 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_heat"
"LOC105342400" 152.201374148273 1.2418235995872 0.127436392255737 9.73627104727833 2.11161105521769e-22 6.50446592042222e-19 "serine/arginine-rich splicing factor 4" "genome" "triploid_heat"
"LOC105319208" 245.127096067266 1.24063139935539 0.245884071009001 5.04722250768823 4.48279169454099e-07 6.90424634154222e-05 "spliceosome RNA helicase DDX39B" "genome" "triploid_heat"
"LOC105321541" 333.921080492409 1.23243162127856 0.248714162077879 4.96573843170109 6.84401490054686e-07 9.80551034045792e-05 "uncharacterized protein LOC105321541" "genome" "triploid_heat"
"LOC105336293" 17.7002257507456 1.23186162856802 0.241648512212275 5.06732814529316 4.0343845681265e-07 6.42788755069949e-05 "uncharacterized protein LOC105336293" "genome" "triploid_heat"
"LOC105338592" 7.61573654404855 1.23166213304442 0.234224278879766 2.23368598620305 0.0255037417165369 NA "uncharacterized protein LOC105338592" "genome" "triploid_heat"
"LOC105330898" 109.426619671473 1.22927944603275 0.175782134169764 6.98211286428394 2.9077337446097e-12 1.91931196670987e-09 "dnaJ homolog subfamily C member 3" "genome" "triploid_heat"
"LOC105326643" 11.9516449731873 1.22691497025599 0.216791124835285 5.5858130670122 2.32609338949937e-08 5.97095250343435e-06 "uncharacterized protein LOC105326643" "genome" "triploid_heat"
"LOC105322320" 170.615977470727 1.19994197549744 0.174555606852269 6.8680665196477 6.50778767975009e-12 4.00923106323804e-09 "protein disulfide-isomerase A4 isoform X2" "genome" "triploid_heat"
"LOC105329770" 65.0344745029379 1.18539827265721 0.247545000374966 2.2003377577968 0.0277829402879004 0.207125301956829 "uncharacterized protein LOC105329770 isoform X2" "genome" "triploid_heat"
"LOC117687728" 43.5427533219184 1.18324219841641 0.151387204632403 -0.0666357939887211 0.94687164957879 0.985261236952172 "uncharacterized protein LOC117687728" "genome" "triploid_heat"
"LOC105342538" 65.1728532396657 1.16158701640153 0.191372007249803 6.05647458891469 1.3913710804831e-09 4.94525390567088e-07 "mesencephalic astrocyte-derived neurotrophic factor homolog" "genome" "triploid_heat"
"LOC105328320" 82.4189856619292 1.15596723468028 0.196495160531651 5.8708239296972 4.33634612719922e-09 1.38179912280855e-06 "uncharacterized protein LOC105328320" "genome" "triploid_heat"
"LOC105327994" 144.762202554693 1.14325866776902 0.211952164363091 5.38333229124675 7.31193738441013e-08 1.53567303112123e-05 "uncharacterized protein LOC105327994" "genome" "triploid_heat"
"LOC105332044" 32.3483582882967 1.13372941981344 0.214580091830078 5.26122422930515 1.43099392218055e-07 2.67147774441828e-05 "uncharacterized protein LOC105332044 isoform X1" "genome" "triploid_heat"
"LOC105338591" 101.926024268489 1.10531904945179 0.185960733169826 5.93536420488326 2.93193911190075e-09 9.85238157566356e-07 "uncharacterized protein LOC105338591 isoform X1" "genome" "triploid_heat"
"LOC105326635" 40.0383321597758 1.10030725026081 0.25043548604527 4.44519192843292 8.78134353068596e-06 0.000896667354332254 "basic salivary proline-rich protein 4" "genome" "triploid_heat"
"LOC105344216" 62.4105991743585 1.09422275855198 0.188460089849765 5.79526093475555 6.82150360826635e-09 2.00119094742823e-06 "uncharacterized protein LOC105344216" "genome" "triploid_heat"
"LOC105318237" 162.101799809288 1.09414573437277 0.248218289922282 4.52147708062892 6.14096098900409e-06 0.000656053416177882 "trichohyalin isoform X1" "genome" "triploid_heat"
"LOC105328056" 27.3229745722557 1.09282761954289 0.249917922774282 4.37084741023801 1.2376526444142e-05 0.00118519669295664 "uncharacterized protein LOC105328056 isoform X2" "genome" "triploid_heat"
"LOC105341977" 52.5268496724026 1.09146339924022 0.199871664803784 5.45017327277844 5.03207689322064e-08 1.13418103829883e-05 "marginal zone B- and B1-cell-specific protein" "genome" "triploid_heat"
"LOC105338771" 21.2831900139438 1.0479579382875 0.227591094934792 4.59307359621513 4.367649422522e-06 0.000492212784311291 "origin recognition complex subunit 1-like" "genome" "triploid_heat"
"LOC105326684" 10.2598341357251 1.04302446110491 0.23752665899812 4.35076899891056 1.35660913492998e-05 0.0012663055571604 "RNA 3'-terminal phosphate cyclase" "genome" "triploid_heat"
"LOC105346193" 20.3025954332527 1.02777982617632 0.197548622205849 5.17789299304064 2.24405875332743e-07 4.02666930864055e-05 "transcription factor E4F1" "genome" "triploid_heat"
"LOC105322558" 11.6309637047172 1.02466762225854 0.19988474429304 5.07439489800481 3.8873101793589e-07 6.24741449868792e-05 "uncharacterized protein LOC105322558" "genome" "triploid_heat"
"LOC117686066" 21.6745895506023 1.02089612812038 0.239059730916584 0.0928343176835696 0.926035187154861 0.979137436390936 "uncharacterized protein LOC117686066" "genome" "triploid_heat"
"LOC105321259" 21.1832982338332 1.01185036035076 0.230052374777822 4.38450226930802 1.1625127108871e-05 0.00113680211230769 "proline-rich transmembrane protein 1" "genome" "triploid_heat"
"LOC117684943" 11.9112148796712 1.0071362388413 0.225362454134266 4.43912325769641 9.03260786314496e-06 0.000902381937981866 "uncharacterized protein LOC117684943" "genome" "triploid_heat"
"LOC105318992" 13.2980798869749 1.00592591382773 0.23035236354389 -1.89858292313578 0.0576193354513386 0.303443498616641 "GTPase IMAP family member 9" "genome" "triploid_heat"
"LOC105336099" 18.1554937084448 1.00556638558814 0.24588133160488 4.06661153658296 4.77016597447647e-05 0.00332687575623676 "toll-like receptor 4" "genome" "triploid_heat"
"LOC105323598" 286.415323301116 1.00385465812776 0.190216528915554 5.27318801116082 1.34074085911823e-07 2.5669315382539e-05 "TNF receptor-associated factor 3 isoform X2" "genome" "triploid_heat"
"LOC105328049" 163.297001216194 0.994725246339893 0.195612300161207 5.07858918337972 3.80247929240646e-07 6.1646861651102e-05 "E3 ubiquitin-protein ligase XIAP" "genome" "triploid_heat"
"LOC105325843" 187.855195417859 0.993974359098075 0.14187915401572 7.00249846697859 2.51437637725031e-12 1.72113719275334e-09 "peptidyl-prolyl cis-trans isomerase B" "genome" "triploid_heat"
"LOC105337201" 24.2988180303478 0.990410011578983 0.233277322320269 -0.931177154548218 0.351761933301284 0.689131232910148 "uncharacterized protein LOC105337201 isoform X1" "genome" "triploid_heat"
