"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105348135" 147.35368388978 3.49395956403457 0.657222339189882 1.58391949164836e-10 7.31850001116123e-08 "uncharacterized protein LOC105348135" "genome" "triploid_heat"
"LOC105327005" 83.5171506213858 3.43028391259476 0.694064887356978 9.49859304225204e-10 3.51105993213804e-07 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_heat"
"LOC105344998" 88.6531302617077 3.04619268661309 0.471965872814481 3.49492244644938e-13 2.80839811544684e-10 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_heat"
"LOC117687101" 27.1727376730457 2.97974587908471 0.540743273028035 9.41553000246492e-11 4.70318447312315e-08 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
"LOC105319646" 76.6895129521097 2.94924411413425 0.634693161373586 5.88993566141059e-09 1.81429651490317e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC117680708" 58.6211896738252 2.3754996604691 0.22260812061828 7.53412547105904e-29 1.39245706956113e-24 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_heat"
"LOC105318831" 66.2994982264048 2.20628371450286 0.481121549188138 1.89814170117147e-08 4.94682705829617e-06 "epithelial membrane protein 3" "genome" "triploid_heat"
"LOC117692755" 83.9923866651415 2.1668636716649 0.478920695267372 2.57040569719454e-08 6.41976190480398e-06 "uncharacterized protein LOC117692755" "genome" "triploid_heat"
"LOCNA.14" 1847.01649717203 2.05555760032509 0.197345140921719 2.26271266760888e-27 1.39398185075824e-23 NA NA "triploid_heat"
"LOC105340370" 1043.38874910176 1.98215394241256 0.206834915441642 1.27903627540139e-23 5.90978711049212e-20 "78 kDa glucose-regulated protein precursor" "genome" "triploid_heat"
"LOC105337016" 150.032325568123 1.94668915139667 0.322388043842908 1.91926187988367e-11 1.07490297163667e-08 "cyclic AMP-dependent transcription factor ATF-3" "genome" "triploid_heat"
"LOC105345989" 1667.63132650715 1.93814436794716 0.287091047708939 2.06652794772257e-13 1.82910888259202e-10 "heat shock protein 83-like" "genome" "triploid_heat"
"LOC105318237" 162.101799809288 1.88969097914093 0.717051338199889 6.14096098900409e-06 0.000656053416177882 "trichohyalin isoform X1" "genome" "triploid_heat"
"LOC105341388" 97.9763727993763 1.86597598985927 0.222165778329329 8.74385194484331e-19 1.61603871644594e-15 "protein disulfide-isomerase A6 isoform X1" "genome" "triploid_heat"
"LOC117680291" 1779.27275781209 1.85970737285758 0.283353682380241 8.88180268377483e-13 6.56613908806106e-10 "heat shock protein 83-like" "genome" "triploid_heat"
"LOC105330649" 45.5836655692436 1.85230835143935 0.466179688826525 2.60569949549144e-07 4.54325830902573e-05 "galaxin-like" "genome" "triploid_heat"
"LOC105328062" 11.4551357948543 1.85032384102977 0.568715258515987 1.80084050101788e-06 0.000232749189788898 "baculoviral IAP repeat-containing protein 2" "genome" "triploid_heat"
"LOC105327678" 265.153422234451 1.77735377659027 0.310949937013287 1.71301819322541e-10 7.72195176760783e-08 "uncharacterized protein LOC105327678" "genome" "triploid_heat"
"LOC105325010" 226.173602375291 1.77136291928549 0.26091391915298 2.45648073805967e-13 2.06366713640086e-10 "hypoxia up-regulated protein 1 isoform X2" "genome" "triploid_heat"
"LOC105321541" 333.921080492409 1.76767658008986 0.482018719365498 6.84401490054686e-07 9.80551034045792e-05 "uncharacterized protein LOC105321541" "genome" "triploid_heat"
"LOC105323139" 2540.44912457103 1.75062553203513 0.275972404619854 4.60674042228817e-12 2.93592332705965e-09 "uncharacterized protein LOC105323139" "genome" "triploid_heat"
"LOC105326635" 40.0383321597758 1.73573656916036 0.675124827059482 8.78134353068596e-06 0.000896667354332254 "basic salivary proline-rich protein 4" "genome" "triploid_heat"
"LOC105319208" 245.127096067266 1.71110079587968 0.446774778746526 4.48279169454099e-07 6.90424634154222e-05 "spliceosome RNA helicase DDX39B" "genome" "triploid_heat"
"LOC105336293" 17.7002257507456 1.63243064122338 0.421157289283645 4.0343845681265e-07 6.42788755069949e-05 "uncharacterized protein LOC105336293" "genome" "triploid_heat"
"LOC105342525" 174.58782753347 1.614025676151 0.311484787941873 2.84714663000381e-09 9.74462296587599e-07 "uncharacterized protein LOC105342525" "genome" "triploid_heat"
"LOC105338780" 79.8365443472862 1.58022187051927 0.204474029118301 3.9472907105212e-16 5.21098763656092e-13 "E3 ubiquitin-protein ligase RNF14 isoform X1" "genome" "triploid_heat"
"LOC105321218" 38.8460986570172 1.52924484622329 0.243357577081064 7.88167192715359e-12 4.69900195347266e-09 "F-box/LRR-repeat protein 6-like" "genome" "triploid_heat"
"LOC105320749" 72.9294942508399 1.51252174255924 0.22058681536657 2.07830789603032e-13 1.82910888259202e-10 "2',5'-phosphodiesterase 12 isoform X1" "genome" "triploid_heat"
"LOC105328056" 27.3229745722557 1.46510582476521 0.568966204194439 1.2376526444142e-05 0.00118519669295664 "uncharacterized protein LOC105328056 isoform X2" "genome" "triploid_heat"
"LOC105326643" 11.9516449731873 1.45292022555745 0.312039210584252 2.32609338949937e-08 5.97095250343435e-06 "uncharacterized protein LOC105326643" "genome" "triploid_heat"
"LOC105318474" 15.2914658360038 1.43260944652811 0.360356075899066 2.71988980176774e-07 4.69803769310948e-05 "uncharacterized protein LOC105318474" "genome" "triploid_heat"
"LOC105340538" 719.909484027531 1.42792575916624 0.170777155617381 2.43798082470764e-18 4.09625105474969e-15 "uncharacterized protein LOC105340538 isoform X1" "genome" "triploid_heat"
"LOC105341070" 348.320576394178 1.38499986075652 0.153121083272626 6.0463020763839e-21 1.24164172195253e-17 "DNA topoisomerase I, mitochondrial isoform X1" "genome" "triploid_heat"
"LOC105332206" 11.7330422352008 1.38100196736895 0.502142763735167 8.85355896563919e-06 0.000899074048367821 "uncharacterized protein LOC105332206" "genome" "triploid_heat"
"LOC105330898" 109.426619671473 1.34613303870784 0.21104159528294 2.9077337446097e-12 1.91931196670987e-09 "dnaJ homolog subfamily C member 3" "genome" "triploid_heat"
"LOC105322320" 170.615977470727 1.30801282202302 0.210502773420047 6.50778767975009e-12 4.00923106323804e-09 "protein disulfide-isomerase A4 isoform X2" "genome" "triploid_heat"
"LOC105327994" 144.762202554693 1.30591644084001 0.305346824776843 7.31193738441013e-08 1.53567303112123e-05 "uncharacterized protein LOC105327994" "genome" "triploid_heat"
"LOC105332044" 32.3483582882967 1.29784438173073 0.317171678188365 1.43099392218055e-07 2.67147774441828e-05 "uncharacterized protein LOC105332044 isoform X1" "genome" "triploid_heat"
"LOC105342400" 152.201374148273 1.29636614080879 0.138277493777311 2.11161105521769e-22 6.50446592042222e-19 "serine/arginine-rich splicing factor 4" "genome" "triploid_heat"
"LOC105328320" 82.4189856619292 1.2892931340342 0.260882064705593 4.33634612719922e-09 1.38179912280855e-06 "uncharacterized protein LOC105328320" "genome" "triploid_heat"
"LOC105342538" 65.1728532396657 1.28733349460563 0.248265573361956 1.3913710804831e-09 4.94525390567088e-07 "mesencephalic astrocyte-derived neurotrophic factor homolog" "genome" "triploid_heat"
"LOC105329132" 22.9830458967473 1.22412073606725 0.357200955507913 1.23613741319249e-06 0.000166761253070245 "tumor susceptibility gene 101 protein" "genome" "triploid_heat"
"LOC105341977" 52.5268496724026 1.20017565230886 0.279934789396934 5.03207689322064e-08 1.13418103829883e-05 "marginal zone B- and B1-cell-specific protein" "genome" "triploid_heat"
"LOC105338591" 101.926024268489 1.19966951452176 0.242940111915256 2.93193911190075e-09 9.85238157566356e-07 "uncharacterized protein LOC105338591 isoform X1" "genome" "triploid_heat"
"LOC105326684" 10.2598341357251 1.19203099303959 0.45542333549667 1.35660913492998e-05 0.0012663055571604 "RNA 3'-terminal phosphate cyclase" "genome" "triploid_heat"
"LOC105344216" 62.4105991743585 1.18721189681436 0.25040773938756 6.82150360826635e-09 2.00119094742823e-06 "uncharacterized protein LOC105344216" "genome" "triploid_heat"
"LOC105338771" 21.2831900139438 1.17901684365437 0.391348605826035 4.367649422522e-06 0.000492212784311291 "origin recognition complex subunit 1-like" "genome" "triploid_heat"
"LOC105336099" 18.1554937084448 1.13977592387222 0.532154272603896 4.77016597447647e-05 0.00332687575623676 "toll-like receptor 4" "genome" "triploid_heat"
"LOC117684211" 10.1483908759197 1.11399038752463 0.710767991635684 0.00016073768659852 0.00785558380546696 "hemicentin-2-like" "genome" "triploid_heat"
"LOC105321259" 21.1832982338332 1.10447902143436 0.411881071717427 1.1625127108871e-05 0.00113680211230769 "proline-rich transmembrane protein 1" "genome" "triploid_heat"
"LOC105346193" 20.3025954332527 1.09329042731301 0.285475847888897 2.24405875332743e-07 4.02666930864055e-05 "transcription factor E4F1" "genome" "triploid_heat"
"LOC105322558" 11.6309637047172 1.08701995753408 0.295046137648797 3.8873101793589e-07 6.24741449868792e-05 "uncharacterized protein LOC105322558" "genome" "triploid_heat"
"LOC105320131" 24.1384420759157 1.08653564874479 0.51094472776865 5.31509689300351e-05 0.00358516864147777 "prostaglandin E2 receptor EP4 subtype" "genome" "triploid_heat"
"LOC117684943" 11.9112148796712 1.08450102946295 0.391947975733467 9.03260786314496e-06 0.000902381937981866 "uncharacterized protein LOC117684943" "genome" "triploid_heat"
"LOC117680568" 34.4112502554985 1.07411687475241 0.618113811436411 0.000130147416135704 0.00693966160774275 "uncharacterized protein LOC117680568" "genome" "triploid_heat"
"LOC105323598" 286.415323301116 1.0493456746857 0.267024051042949 1.34074085911823e-07 2.5669315382539e-05 "TNF receptor-associated factor 3 isoform X2" "genome" "triploid_heat"
"LOC105328049" 163.297001216194 1.03643033830364 0.282834576423495 3.80247929240646e-07 6.1646861651102e-05 "E3 ubiquitin-protein ligase XIAP" "genome" "triploid_heat"
"LOC105317735" 17.7200181128582 1.0296244667662 0.563023181812625 0.000117748318834098 0.00655489285750543 "uncharacterized protein LOC105317735 isoform X1" "genome" "triploid_heat"
"LOC117689114" 241.820838499525 1.02779927253176 0.542384209646436 0.000101734670666912 0.00593142013648536 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome" "triploid_heat"
"LOC105337759" 1825.81641010317 1.01842235374756 0.215942770384427 3.44138619739376e-09 1.11585438070582e-06 "apoptotic chromatin condensation inducer in the nucleus-like" "genome" "triploid_heat"
"LOC105318002" 20.7333904945721 1.01691029189545 0.454742367899545 4.38312716697631e-05 0.0031277589305041 "out at first protein" "genome" "triploid_heat"
"LOC105325843" 187.855195417859 1.01633873341991 0.168759538605999 2.51437637725031e-12 1.72113719275334e-09 "peptidyl-prolyl cis-trans isomerase B" "genome" "triploid_heat"
"LOC105326444" 101.27564292688 0.985181357072932 0.599984964567809 0.000192167701236082 0.00862049382098365 "C-type lectin domain family 7 member A-like" "genome" "triploid_heat"
"LOC105330267" 23.2958674916193 0.978387880911487 0.373770311386648 1.5005758191687e-05 0.00135949226911156 "tRNA (guanine(37)-N1)-methyltransferase-like" "genome" "triploid_heat"
"LOC105347143" 43.3871230104739 0.977577207404587 0.539494514416289 0.000135971285720359 0.00710223219710319 "uncharacterized protein LOC105347143" "genome" "triploid_heat"
"LOC109620948" 155.673220392317 0.953089451712945 0.705051419542802 0.000338458101234735 0.0132790936650747 "uncharacterized protein LOC109620948" "genome" "triploid_heat"
"LOC105333962" 15.6071174174104 0.950733422434166 0.361328366284028 1.47678295930878e-05 0.001355347158558 "DNA-directed RNA polymerase I subunit RPA43-like" "genome" "triploid_heat"
"LOC105348854" 8.42440325352963 0.949395464820085 0.344979802626992 1.00092094412253e-05 NA "uncharacterized protein LOC105348854 isoform X1" "genome" "triploid_heat"
"LOC105329610" 48.160969831192 0.94768005501298 0.590546704532478 0.000226911189561247 0.0098214815116416 "FMRFamide receptor" "genome" "triploid_heat"
"LOC105339089" 8.38195816861572 0.933872611224386 0.58263183309731 0.000235970049378944 NA "uncharacterized protein LOC105339089" "genome" "triploid_heat"
"LOC105344067" 74.4371962602762 0.932643558775948 0.306429692963922 3.73623946465241e-06 0.000428901725377055 "calmodulin-A" "genome" "triploid_heat"
"LOC117681741" 147.26206156913 0.92988659666802 0.832056176351193 0.000426650823559054 0.0151933728728679 "uncharacterized protein LOC117681741" "genome" "triploid_heat"
"LOC105324591" 24.8956877369051 0.927725464206878 0.867380543817533 0.000422788338262911 0.0151727651801459 "multiple epidermal growth factor-like domains protein 11 isoform X1" "genome" "triploid_heat"
"LOC105329061" 83.0597179476187 0.912206252797776 0.258742801678763 6.05305943351635e-07 8.8088696417519e-05 "endoplasmic reticulum resident protein 29" "genome" "triploid_heat"
"LOC105318229" 40.7912963641073 0.904219496039823 0.221992381925759 5.77218163534022e-08 1.25507601158068e-05 "dehydrodolichyl diphosphate synthase complex subunit nus1-like" "genome" "triploid_heat"
