"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105326418" 10.1538352434091 21.1539204598204 2.89900306007874 1.07928159798083e-13 4.61887430781539e-11 "60S ribosomal protein L23" "genome" "diploid_heat"
"LOC105339624" 110.617818964168 3.72309885066394 0.438476806381745 9.339984548281e-24 1.93929212504141e-20 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105321541" 333.053790317761 2.90988870600287 0.368468575989837 1.70051014176508e-20 2.31451859186337e-17 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC105330352" 364.689101029279 2.72547734203303 0.38192082549916 1.92182276030016e-17 1.45103442107996e-14 "uncharacterized protein LOC105330352" "genome" "diploid_heat"
"LOC117692755" 90.1584766635985 2.71246984573895 0.548392577740372 1.24247448807553e-11 3.55833268332069e-09 "uncharacterized protein LOC117692755" "genome" "diploid_heat"
"LOC117680708" 74.8974368220158 2.62686467387792 0.202569633560359 1.06107811165761e-42 1.32189111150305e-38 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_heat"
"LOC105348135" 108.789508669411 2.61348690108108 0.816107682106199 2.47370600347189e-08 2.96321436454354e-06 "uncharacterized protein LOC105348135" "genome" "diploid_heat"
"LOC105343624" 29.5471056064757 2.58752737540513 1.09705431172734 2.44925797674115e-07 2.03419039161608e-05 "uncharacterized protein LOC105343624 isoform X1" "genome" "diploid_heat"
"LOC117691059" 13.6466653096951 2.5279432523001 1.19975932684632 4.70008179145557e-07 3.47320732755424e-05 "uncharacterized protein LOC117691059" "genome" "diploid_heat"
"LOC105319208" 359.350284081561 2.44801096276958 0.325025712474735 6.7338452236261e-18 5.78553405489199e-15 "spliceosome RNA helicase DDX39B" "genome" "diploid_heat"
"LOC117688497" 22.5349789858273 2.41388878212769 0.762161837923937 6.80864062819483e-08 7.01008635917778e-06 "protein sax-3-like" "genome" "diploid_heat"
"LOC105337016" 207.097209823483 2.40007928377052 0.262548503030526 1.24231128695349e-23 2.38103292505639e-20 "cyclic AMP-dependent transcription factor ATF-3" "genome" "diploid_heat"
"LOC105327678" 296.03397554959 2.3496758118149 0.197297926140929 3.12141942969757e-36 1.5554657302069e-32 "uncharacterized protein LOC105327678" "genome" "diploid_heat"
"LOC105322807" 18.5244239799597 2.30768595635914 0.35435853037821 2.24889051676087e-14 1.07756454068488e-11 "uncharacterized protein LOC105322807" "genome" "diploid_heat"
"LOC105337716" 47.5047547714559 2.29852170602422 0.369185387364362 1.48462891548402e-13 6.16516900969999e-11 "transcription factor jun-B isoform X1" "genome" "diploid_heat"
"LOC105328062" 26.2761879559729 2.27897587961664 0.520649191172626 2.46044311614208e-09 3.80772675042212e-07 "baculoviral IAP repeat-containing protein 2" "genome" "diploid_heat"
"LOC105328578" 2.30466536816421 2.22369624578278 0.930980213431493 8.53313034196128e-07 5.66963934934152e-05 "uncharacterized protein LOC105328578" "genome" "diploid_heat"
"LOC105345266" 13.4135320858859 2.18915359765865 0.660282546290257 1.49065003350191e-07 1.35551227134064e-05 "uncharacterized protein LOC105345266 isoform X2" "genome" "diploid_heat"
"LOC105333327" 10.6780569336112 2.18867926992642 0.360142311037588 7.61299994824985e-13 2.91823856477836e-10 "uncharacterized protein LOC105333327" "genome" "diploid_heat"
"LOC105337844" 2.36201686432865 2.18831553222003 0.841181775898666 7.04268746725339e-07 4.88789974746756e-05 "doublesex- and mab-3-related transcription factor 1 isoform X1" "genome" "diploid_heat"
"LOC117689114" 301.189345464804 2.18395836539303 0.283608677746761 1.03226276256914e-17 8.29672870715248e-15 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome" "diploid_heat"
"LOC105318831" 45.4907730001831 2.12119068638182 0.438844916423 9.19653732094532e-10 1.62511293538066e-07 "epithelial membrane protein 3" "genome" "diploid_heat"
"LOC105343643" 177.468296542339 2.10170031084819 0.66086492873787 3.39258034034786e-07 2.6497683549986e-05 "complement C1q tumor necrosis factor-related protein 7" "genome" "diploid_heat"
"LOC105347604" 24.1786542944918 2.07104527708719 0.358737593857331 9.78136610705563e-12 2.90133949908807e-09 "uncharacterized protein LOC105347604" "genome" "diploid_heat"
"LOC105320749" 110.312678856665 2.06964736106223 0.241501279579211 1.76496441023455e-20 2.31451859186337e-17 "2',5'-phosphodiesterase 12 isoform X1" "genome" "diploid_heat"
"LOC105330649" 69.436159069737 2.06576362609127 0.334486662485166 9.24965784129003e-13 3.34006485179105e-10 "galaxin-like" "genome" "diploid_heat"
"LOC117681741" 120.862241808183 2.06126305046892 0.469788009978016 9.1446069151494e-09 1.23829905379273e-06 "uncharacterized protein LOC117681741" "genome" "diploid_heat"
"LOC105341931" 15.5745611768883 2.04562826059313 0.549690603487881 1.07440081197308e-07 1.03358187764947e-05 "ras-related protein Rab-11A" "genome" "diploid_heat"
"LOC105318474" 28.3503643559973 2.00879848220932 0.350920570427095 1.91348610523316e-11 5.35690110089767e-09 "uncharacterized protein LOC105318474" "genome" "diploid_heat"
"LOC105342525" 164.291719933332 1.93045792289748 0.300787071298049 4.76375760397956e-13 1.91441587839927e-10 "uncharacterized protein LOC105342525" "genome" "diploid_heat"
"LOC105327994" 168.085451939291 1.92831235180518 0.200993849835486 3.86235174753883e-24 8.74857783106159e-21 "uncharacterized protein LOC105327994" "genome" "diploid_heat"
"LOC105323139" 2244.39351356534 1.9105367268846 0.241720342972082 1.25626726324197e-17 9.78161097841779e-15 "uncharacterized protein LOC105323139" "genome" "diploid_heat"
"LOC105329132" 29.79532952616 1.89506889698705 0.266374606806737 5.3327270821984e-15 3.09000530186175e-12 "tumor susceptibility gene 101 protein" "genome" "diploid_heat"
"LOC105332044" 32.595058217467 1.89367402828333 0.351675108982573 2.44360265049983e-10 5.15972912202151e-08 "uncharacterized protein LOC105332044 isoform X1" "genome" "diploid_heat"
"LOC105345989" 1653.18248004789 1.86374633315307 0.214440820153362 2.36414422541462e-20 2.94525087602154e-17 "heat shock protein 83-like" "genome" "diploid_heat"
"LOC105341671" 86.8427197847168 1.8574771667358 0.265708541665969 1.6059527130267e-14 8.00278355955467e-12 "uncharacterized protein LOC105341671 isoform X2" "genome" "diploid_heat"
"LOCNA.14" 1717.21161719712 1.85730703486809 0.150894793500471 6.32509300134855e-37 3.93990043054001e-33 NA NA "diploid_heat"
"LOC105322229" 28.2225334121173 1.85242059108285 0.551775171229082 8.94877936940264e-07 5.86757333600095e-05 "uncharacterized protein LOC105322229" "genome" "diploid_heat"
