gene	padj	log2FoldChange	description	product_accession	GeneID	genomic_accession	start	end	GOID	GOterm	GOSlim	GOcat
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444523.1	105320320	NC_047565.1	1060274	1066485	GO:0005581	collagen	extracellular matrix	C
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444523.1	105320320	NC_047565.1	1060274	1066485	GO:0005615	extracellular space	non-structural extracellular	C
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444523.1	105320320	NC_047565.1	1060274	1066485	GO:0042802	identical protein binding	other molecular function	F
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444523.1	105320320	NC_047565.1	1060274	1066485	GO:0045599	negative regulation of fat cell differentiation	other biological processes	P
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444523.1	105320320	NC_047565.1	1060274	1066485	GO:0048147	negative regulation of fibroblast proliferation	cell cycle and proliferation	P
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444523.1	105320320	NC_047565.1	1060274	1066485	GO:0070373	negative regulation of ERK1 and ERK2 cascade	signal transduction	P
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444522.1	105320320	NC_047565.1	1060274	1061448	GO:0005581	collagen	extracellular matrix	C
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444522.1	105320320	NC_047565.1	1060274	1061448	GO:0005615	extracellular space	non-structural extracellular	C
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444522.1	105320320	NC_047565.1	1060274	1061448	GO:0042802	identical protein binding	other molecular function	F
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444522.1	105320320	NC_047565.1	1060274	1061448	GO:0045599	negative regulation of fat cell differentiation	other biological processes	P
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444522.1	105320320	NC_047565.1	1060274	1061448	GO:0048147	negative regulation of fibroblast proliferation	cell cycle and proliferation	P
LOC105320320	2.4482216252477e-07	-3.48798373901614	complement C1q-like protein 4 isoform X2	XM_034444522.1	105320320	NC_047565.1	1060274	1061448	GO:0070373	negative regulation of ERK1 and ERK2 cascade	signal transduction	P
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0005581	collagen	extracellular matrix	C
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0005615	extracellular space	non-structural extracellular	C
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0006958	complement activation, classical pathway	protein metabolism	P
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0006958	complement activation, classical pathway	stress response	P
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0010039	response to iron ion	other biological processes	P
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0045087	innate immune response	stress response	P
LOC105327216	0.000128007624478751	-3.0279266563007	complement C1q subcomponent subunit B-like	XM_011427545.3	105327216	NC_047562.1	6681689	6682726	GO:0070062	extracellular vesicular exosome	non-structural extracellular	C
LOC105321620	0.000168848885013755	-2.60417585114848	heavy metal-binding protein HIP	XM_011419981.3	105321620	NC_047568.1	1138120	1139579	GO:0005576	extracellular region	non-structural extracellular	C
