gene	padj	log2FoldChange	description	product_accession	GeneID	genomic_accession	start	end	GOID	GOterm	GOSlim	GOcat
LOC117682976	0.000551658246231617	-3.04408328260876	MAM and LDL-receptor class A domain-containing protein 1-like	XM_034451662.1	117682976	NC_047566.1	16119474	16123512	GO:0005576	extracellular region	non-structural extracellular	C
LOC117682976	0.000551658246231617	-3.04408328260876	MAM and LDL-receptor class A domain-containing protein 1-like	XM_034451662.1	117682976	NC_047566.1	16119474	16123512	GO:0016020	membrane	other membranes	C
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455198.3	105346570	NC_047564.1	29295333	29306687	GO:0006869	lipid transport	transport	P
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455198.3	105346570	NC_047564.1	29295333	29306687	GO:0007275	multicellular organismal development	developmental processes	P
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455198.3	105346570	NC_047564.1	29295333	29306687	GO:0008289	lipid binding	other molecular function	F
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455198.3	105346570	NC_047564.1	29295333	29306687	GO:0016021	integral to membrane	other membranes	C
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455198.3	105346570	NC_047564.1	29295333	29306687	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	other molecular function	F
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455200.3	105346570	NC_047564.1	29295605	29306687	GO:0006869	lipid transport	transport	P
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455200.3	105346570	NC_047564.1	29295605	29306687	GO:0007275	multicellular organismal development	developmental processes	P
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455200.3	105346570	NC_047564.1	29295605	29306687	GO:0008289	lipid binding	other molecular function	F
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455200.3	105346570	NC_047564.1	29295605	29306687	GO:0016021	integral to membrane	other membranes	C
LOC105346570	0.00473838268620696	-2.17713150903108	O-acyltransferase like protein	XM_011455200.3	105346570	NC_047564.1	29295605	29306687	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	other molecular function	F
LOC105320228	0.00128599700064413	-1.96014234350893	prostaglandin E2 receptor EP4 subtype	XM_034456000.1	105320228	NC_047568.1	9518393	9522236	GO:0004957	prostaglandin E receptor activity	signal transduction activity	F
LOC105320228	0.00128599700064413	-1.96014234350893	prostaglandin E2 receptor EP4 subtype	XM_034456000.1	105320228	NC_047568.1	9518393	9522236	GO:0005622	intracellular	other cellular component	C
LOC105320228	0.00128599700064413	-1.96014234350893	prostaglandin E2 receptor EP4 subtype	XM_034456000.1	105320228	NC_047568.1	9518393	9522236	GO:0005886	plasma membrane	other membranes	C
LOC105320228	0.00128599700064413	-1.96014234350893	prostaglandin E2 receptor EP4 subtype	XM_034456000.1	105320228	NC_047568.1	9518393	9522236	GO:0005886	plasma membrane	plasma membrane	C
LOC105320228	0.00128599700064413	-1.96014234350893	prostaglandin E2 receptor EP4 subtype	XM_034456000.1	105320228	NC_047568.1	9518393	9522236	GO:0007188	G-protein signaling, coupled to cAMP nucleotide second messenger	signal transduction	P
