gene	padj	log2FoldChange	description	product_accession	GeneID	genomic_accession	start	end	GOID	GOterm	GOSlim	GOcat
LOC105322681	1.1367242863853e-05	3.22134605077944	barrier-to-autointegration factor	XM_011421529.3	105322681	NC_047561.1	37796251	37799739	GO:0003677	DNA binding	nucleic acid binding activity	F
LOC105322681	1.1367242863853e-05	3.22134605077944	barrier-to-autointegration factor	XM_011421529.3	105322681	NC_047561.1	37796251	37799739	GO:0005634	nucleus	nucleus	C
LOC105322681	1.1367242863853e-05	3.22134605077944	barrier-to-autointegration factor	XM_011421529.3	105322681	NC_047561.1	37796251	37799739	GO:0005694	chromosome	other cellular component	C
LOC109617784	0.000501269063790081	3.11988132010781	heat shock 70 kDa protein 12A-like	XM_034457620.1	109617784	NC_047568.1	17518409	17532341	GO:0005524	ATP binding	other molecular function	F
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0004930	G-protein coupled receptor activity	signal transduction activity	F
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0004983	neuropeptide Y receptor activity	signal transduction activity	F
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0005887	integral to plasma membrane	other membranes	C
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0005887	integral to plasma membrane	plasma membrane	C
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0007186	G-protein coupled receptor protein signaling pathway	signal transduction	P
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0007218	neuropeptide signaling pathway	signal transduction	P
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0008188	neuropeptide receptor activity	signal transduction activity	F
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0008340	determination of adult life span	developmental processes	P
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0008528	peptide receptor activity, G-protein coupled	signal transduction activity	F
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0016021	integral to membrane	other membranes	C
LOC105337786	3.84545075529511e-06	3.10812249345752	neuropeptide SIFamide receptor	XM_011442681.3	105337786	NC_047568.1	49494265	49508311	GO:0048047	mating behavior, sex discrimination	other biological processes	P
LOC109619522	0.000108095351904736	2.83130229973689	sarcoplasmic calcium-binding protein-like	XM_020069743.2	109619522	NC_047567.1	28382729	28383547	GO:0005509	calcium ion binding	other molecular function	F
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0004383	guanylate cyclase activity	other molecular function	F
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0004672	protein kinase activity	kinase activity	F
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0005524	ATP binding	other molecular function	F
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0005525	GTP binding	other molecular function	F
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0005886	plasma membrane	other membranes	C
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0005886	plasma membrane	plasma membrane	C
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0005887	integral to plasma membrane	other membranes	C
LOC105331377	1.04938759165387e-06	2.75421921307734	atrial natriuretic peptide receptor 1	XM_034456007.1	105331377	NC_047568.1	9612735	9629542	GO:0005887	integral to plasma membrane	plasma membrane	C
