"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105327005" 70.9610954689434 3.33993246107892 0.736260813273926 4.55950208886377e-09 3.19875892134316e-06 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_heat"
"LOC105348135" 124.253280276255 3.29369943821779 0.732338803536723 5.26962092353625e-09 3.39719642943541e-06 "uncharacterized protein LOC105348135" "genome" "triploid_heat"
"LOC117688394" 3.95235279933546 2.93989722967574 1.45464356991358 1.09249706270923e-06 0.000347457765824044 "uncharacterized protein LOC117688394" "genome" "triploid_heat"
"LOC105344998" 77.1792374535825 2.88196838152343 0.504971957315502 8.93809936101406e-12 1.2541204944604e-08 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_heat"
"LOC105319646" 67.7561398920563 2.87793229371571 0.661986806201184 9.2038801937982e-09 5.22714653006353e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC117681374" 12.2072126873969 2.86902455691231 0.714339048434139 3.34621696375123e-08 1.73515898339909e-05 "uncharacterized protein LOC117681374 isoform X1" "genome" "triploid_heat"
"LOC117687184" 5.7362008631833 2.8623620787716 1.117064457367 1.03801409022849e-06 0.000334591217489463 "uncharacterized protein LOC117687184" "genome" "triploid_heat"
"LOC117687101" 23.5286050360488 2.82653947246944 0.582328823067921 8.95212398004316e-10 6.88822623535386e-07 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
"LOC117691401" 5.84388530565059 2.5629486005853 1.23233594019506 3.11552159013549e-06 0.000774109755098978 "deleted in malignant brain tumors 1 protein-like" "genome" "triploid_heat"
"LOC117687006" 11.2568517621291 2.47389325448219 1.0113885130442 2.49415672765651e-06 0.00066846202724484 "cerebellin-3-like" "genome" "triploid_heat"
"LOC117692755" 89.9205034407191 2.40958090674743 0.456623968778291 1.32979611497801e-10 1.26878506922282e-07 "uncharacterized protein LOC117692755" "genome" "triploid_heat"
"LOC117680708" 56.1111601167643 2.35713193267702 0.222905824371554 2.48655210844685e-29 5.93117274427827e-25 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_heat"
"LOC117688712" 22.7463839846795 2.25542184368081 0.969448463389197 4.44437491832923e-06 0.00101934302814334 "multiple epidermal growth factor-like domains protein 6" "genome" "triploid_heat"
"LOC105327001" 5.40856195589656 1.86406714872005 0.69831387377278 5.56853101442986e-06 0.00117545283439996 "glutathione-specific gamma-glutamylcyclotransferase 2" "genome" "triploid_heat"
"LOC105321541" 325.912506899578 1.86333418161437 0.415725060511313 4.40245973107804e-08 2.10023743930809e-05 "uncharacterized protein LOC105321541" "genome" "triploid_heat"
"LOC117690261" 7.6050725174157 1.84425781020533 0.78030725771079 9.70273603912194e-06 0.00178030279031674 "uncharacterized protein LOC117690261" "genome" "triploid_heat"
"LOC105318831" 56.2137142518312 1.836698609205 0.563443275052825 1.80182280550259e-06 0.000537235992245666 "epithelial membrane protein 3" "genome" "triploid_heat"
"LOCNA.14" 1588.90540351371 1.76887830915755 0.275493348078863 2.93089927456029e-12 4.66071602640577e-09 NA NA "triploid_heat"
"LOC105340370" 909.307403364934 1.76084281732115 0.253611924234439 9.37796832737052e-14 2.03356980466154e-10 "78 kDa glucose-regulated protein precursor" "genome" "triploid_heat"
"LOC105319208" 227.013104657721 1.71795834924489 0.386510558046382 8.03634401960784e-08 3.54983173888344e-05 "spliceosome RNA helicase DDX39B" "genome" "triploid_heat"
