"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117688394" 3.95235279933546 7.89570449193102 2.83163291541072 1.09249706270923e-06 0.000347457765824044 "uncharacterized protein LOC117688394" "genome" "triploid_heat"
"LOC117687184" 5.7362008631833 4.06940844126675 0.948555312383967 1.03801409022849e-06 0.000334591217489463 "uncharacterized protein LOC117687184" "genome" "triploid_heat"
"LOC117691401" 5.84388530565059 3.97278000322856 0.997863482304987 3.11552159013549e-06 0.000774109755098978 "deleted in malignant brain tumors 1 protein-like" "genome" "triploid_heat"
"LOC105327005" 70.9610954689434 3.92124786181127 0.73925672392161 4.55950208886377e-09 3.19875892134316e-06 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_heat"
"LOC105348135" 124.253280276255 3.85987936068651 0.732311499296318 5.26962092353625e-09 3.39719642943541e-06 "uncharacterized protein LOC105348135" "genome" "triploid_heat"
"LOC105325538" 35.3647954457612 3.47476487238364 0.461670703422977 0.000541475441643459 0.0301067918636863 "caveolin-1" "genome" "triploid_heat"
"LOC117687006" 11.2568517621291 3.40511999520228 0.851831246253328 2.49415672765651e-06 0.00066846202724484 "cerebellin-3-like" "genome" "triploid_heat"
"LOC117681374" 12.2072126873969 3.3621043808986 0.678998687588789 3.34621696375123e-08 1.73515898339909e-05 "uncharacterized protein LOC117681374 isoform X1" "genome" "triploid_heat"
"LOC105319646" 67.7561398920563 3.29999775913227 0.637175733842515 9.2038801937982e-09 5.22714653006353e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC117687101" 23.5286050360488 3.14955663613383 0.559274261344517 8.95212398004316e-10 6.88822623535386e-07 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
"LOC117688712" 22.7463839846795 3.12187438667455 0.812748350286069 4.44437491832923e-06 0.00101934302814334 "multiple epidermal growth factor-like domains protein 6" "genome" "triploid_heat"
"LOC105344998" 77.1792374535825 3.1192854659536 0.490073974282442 8.93809936101406e-12 1.2541204944604e-08 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_heat"
"LOC105338176" 24.7031378565459 2.96828895223648 0.935089992405337 4.52702815609318e-05 0.00542629158830606 "transmembrane protease serine 2" "genome" "triploid_heat"
"LOC105333918" 8.79253853228596 2.94649457035756 1.12678143139632 0.000237901809351623 0.0176232045293921 "phospholipid scramblase 1" "genome" "triploid_heat"
"LOC117692755" 89.9205034407191 2.6263954077473 0.444051677713096 1.32979611497801e-10 1.26878506922282e-07 "uncharacterized protein LOC117692755" "genome" "triploid_heat"
"LOC105343642" 13.1421268197974 2.58431934864971 0.831451812899242 6.02887712247214e-05 0.00650709529422299 "cerebellin-2-like" "genome" "triploid_heat"
"LOC105343485" 12.8153156365466 2.46093930438524 0.774805653256682 0.000444820960305131 0.0272758724065766 "uncharacterized protein LOC105343485" "genome" "triploid_heat"
"LOC109617893" 2.53256188938092 2.43872479014453 1.16756994654443 0.00082077116193772 0.0396312844649807 "uncharacterized protein LOC109617893" "genome" "triploid_heat"
"LOC117690219" 5.08990380014174 2.438182354712 0.772979461338327 5.34128019907186e-05 0.00603817803736782 "uncharacterized protein LOC117690219 isoform X2" "genome" "triploid_heat"
"LOC105322659" 4.86082141226677 2.43390086536708 1.03155401887499 0.00045407822343333 0.0274378496360488 "dual specificity protein kinase splA" "genome" "triploid_heat"
"LOC117680708" 56.1111601167643 2.41390515096909 0.219580787511751 2.48655210844685e-29 5.93117274427827e-25 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_heat"
"LOC105317856" 3.81425184974134 2.40057365330192 0.718580687873674 3.9925671467102e-05 0.00501235285002517 "uncharacterized protein LOC105317856" "genome" "triploid_heat"
"LOC105334643" 11.3626826290863 2.37108074952637 0.743442585410032 4.40221486352274e-05 0.00535745056834734 "uncharacterized protein LOC105334643" "genome" "triploid_heat"
"LOC105322029" 11.1938118799958 2.35908471841353 0.746662579506754 4.31485381677081e-05 0.00527806195340688 "uncharacterized protein LOC105322029" "genome" "triploid_heat"
"LOC105332313" 1626.55995409301 2.2983259284292 0.330525607886326 0.000620018426621592 0.0330118293084929 "LOW QUALITY PROTEIN: X-box-binding protein 1" "genome" "triploid_heat"
"LOC117691990" 4.47143872121071 2.29017919895339 0.798102617370991 0.000159052984510964 0.0133595109055423 "uncharacterized protein LOC117691990" "genome" "triploid_heat"
"LOC105342100" 4.70458467621686 2.27443999234393 1.01480749146612 0.000697523742282074 0.0360911796630245 "centromere protein F-like" "genome" "triploid_heat"
"LOC117692932" 23.2700175052256 2.2651572252046 0.671572356629776 2.31138761822695e-05 0.00342444278618431 "uncharacterized protein LOC117692932 isoform X3" "genome" "triploid_heat"
"LOC105318237" 139.371279683537 2.19703177278474 0.608957566179492 1.07129257823848e-05 0.00193587438399413 "trichohyalin isoform X1" "genome" "triploid_heat"
"LOC105318831" 56.2137142518312 2.17766200100678 0.535614983569975 1.80182280550259e-06 0.000537235992245666 "epithelial membrane protein 3" "genome" "triploid_heat"
"LOC105340578" 13.011477806056 2.15179277090681 0.897246699539076 0.000548918445124134 0.0303694073555282 "metabotropic glutamate receptor 3" "genome" "triploid_heat"
"LOC105321541" 325.912506899578 2.06132449525295 0.42317278122663 4.40245973107804e-08 2.10023743930809e-05 "uncharacterized protein LOC105321541" "genome" "triploid_heat"
"LOC105326635" 35.3759258923111 2.04239840393027 0.564915057203193 1.08747572865165e-05 0.00195034274853592 "basic salivary proline-rich protein 4" "genome" "triploid_heat"
"LOC105318434" 9.29957451379774 1.99230526525546 0.549669496828076 1.10877809388997e-05 0.00195908769433758 "cell death abnormality protein 1" "genome" "triploid_heat"
