"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117686832" 97.2135898604519 5.66628799950739 0.934543090417885 1.36077308632844e-12 3.03208452894282e-08 "perlucin-like protein isoform X2" "genome" "desiccation_ploidy"
"LOC105330893" 109.464805209261 5.14197141153219 0.877636592338508 3.56436269076351e-12 3.03208452894282e-08 "uncharacterized protein LOC105330893 isoform X2" "genome" "desiccation_ploidy"
"LOC117687720" 8.54911307020442 4.82556776115998 0.983139569754028 5.29412347023044e-10 1.22823664509346e-06 "uncharacterized protein LOC117687720" "genome" "desiccation_ploidy"
"LOC109620475" 19.4174863688843 3.68691298665163 0.653269267626752 2.23378224103359e-11 1.14012245582354e-07 "uncharacterized protein LOC109620475" "genome" "desiccation_ploidy"
"LOC117688097" 14.7597683508594 3.60881570657698 0.906472835607124 6.95999315090799e-08 5.92063417370573e-05 "uncharacterized protein LOC117688097" "genome" "desiccation_ploidy"
"LOC105324591" 15.8178526873439 3.50927761071436 0.650044001027871 1.1868382641707e-10 3.36534583351513e-07 "multiple epidermal growth factor-like domains protein 11 isoform X1" "genome" "desiccation_ploidy"
"LOC117690390" 3.194450841167 3.46950042729287 1.02587926813847 5.06514872306061e-07 0.000269297073776056 "tripartite motif-containing protein 75-like" "genome" "desiccation_ploidy"
"LOC105330461" 9.2408870665244 3.34247841219865 0.702245960231296 4.18974304379633e-09 5.94012458209347e-06 "uncharacterized protein LOC105330461" "genome" "desiccation_ploidy"
"LOC105324280" 4.00666664231068 3.19216915851868 0.750777768086846 4.89747381859035e-08 4.62901969816392e-05 "uncharacterized protein LOC105324280" "genome" "desiccation_ploidy"
"LOC117693037" 5.6110689838023 3.04564382287189 0.921164596810988 1.12094017701855e-06 0.000484854124025652 "deleted in malignant brain tumors 1 protein-like" "genome" "desiccation_ploidy"
"LOC105340711" 9.88138695331164 2.9396990824537 0.883343685020836 1.25587488126534e-06 0.000525408638850678 "hemicentin-2" "genome" "desiccation_ploidy"
"LOC117685768" 23.0254773027315 2.92118729978826 0.617129648809667 1.07519937723412e-08 1.24723127759158e-05 "uncharacterized protein LOC117685768 isoform X2" "genome" "desiccation_ploidy"
"LOC117680547" 22.9520746574738 2.85642190120899 0.518138940220865 2.43721099405928e-10 6.21976245683928e-07 "uncharacterized protein LOC117680547" "genome" "desiccation_ploidy"
"LOC105328530" 22.2623214842191 2.75533750159489 0.481850201335849 9.65978688852884e-11 3.0814720174407e-07 "uncharacterized protein LOC105328530" "genome" "desiccation_ploidy"
"LOC105318584" 23.6695168891814 2.73181090185011 0.773574909700758 1.06496857035934e-06 0.000476806980974917 "uncharacterized protein LOC105318584" "genome" "desiccation_ploidy"
"LOC117692625" 10.4075624505043 2.71065293965361 1.51031446297038 1.84708647552259e-05 0.00327344769828725 "zinc finger protein 182-like" "genome" "desiccation_ploidy"
"LOC117682674" 73.7302778817107 2.52920327817299 0.602327485518477 1.93182843392049e-07 0.000133243950361219 "uncharacterized protein LOC117682674" "genome" "desiccation_ploidy"
"LOC105326172" 6.72656261236231 2.50614145321563 0.66880744730397 8.4916057716152e-07 0.000401306998688185 "uncharacterized protein LOC105326172" "genome" "desiccation_ploidy"
"LOC109618002" 2.68983891518875 2.48366196635922 1.26010530878986 2.32035718508277e-05 0.00391117671825065 "neuronal acetylcholine receptor subunit alpha-3-like" "genome" "desiccation_ploidy"
"LOC105328647" 9.44070049246985 2.46840938546194 0.606220714957599 3.29685384794923e-07 0.000205778309796551 "uncharacterized protein LOC105328647" "genome" "desiccation_ploidy"
"LOC117682228" 8.16004476502602 2.41360524190162 0.763206436160699 4.05884158769031e-06 0.00111239246302712 "interaptin-like" "genome" "desiccation_ploidy"
"LOC105320418" 16.6263234634973 2.40798297607074 0.865930388517375 8.48504949824657e-06 0.00186671088961425 "histone H2A" "genome" "desiccation_ploidy"
"LOC105341009" 10.107091720795 2.39946520896305 0.59001983697787 3.70877047556682e-07 0.000215108687582876 "F-box/WD repeat-containing protein 5" "genome" "desiccation_ploidy"
"LOC105340196" 8.01601297957043 2.38131978225591 0.649592886827986 1.27648802524432e-06 0.000525418942003792 "uncharacterized protein LOC105340196" "genome" "desiccation_ploidy"
"LOC105329127" 30.7682670860216 2.37613740924701 0.554391998663707 1.77372568264545e-07 0.000128848369145399 "complement C1q tumor necrosis factor-related protein 3-like" "genome" "desiccation_ploidy"
"LOC105346504" 13.0775266713973 2.35757427809027 0.546266882868016 1.62920987188737e-07 0.000123316729601256 "uncharacterized protein LOC105346504 isoform X1" "genome" "desiccation_ploidy"
"LOC109619320" 8.29048312568932 2.33233229332098 1.2571905553782 3.36439984469875e-05 0.00508044284240899 "uncharacterized protein LOC109619320" "genome" "desiccation_ploidy"
"LOC105325816" 23.9955440095211 2.30131690230122 0.707522092062443 3.92545583352123e-06 0.0011008531084776 "uncharacterized protein LOC105325816" "genome" "desiccation_ploidy"
"LOC105337360" 5.70936725639258 2.28453866631715 0.754832728345431 6.45068135840723e-06 0.0015624873068909 "tripartite motif-containing protein 45 isoform X1" "genome" "desiccation_ploidy"
"LOC117685572" 6.54139199894339 2.28213720502558 0.594394907407308 8.88668899738975e-07 0.000412342369478885 "uncharacterized protein LOC117685572" "genome" "desiccation_ploidy"
"LOC105337833" 30.7227574903639 2.23342487019431 0.416395692650315 1.70247618443621e-09 3.10337087334371e-06 "uncharacterized protein LOC105337833" "genome" "desiccation_ploidy"
"LOC109620541" 11.3583647857672 2.22525132569962 0.678005085073575 4.0719084200127e-06 0.00111239246302712 "uncharacterized protein LOC109620541" "genome" "desiccation_ploidy"
"LOC105318711" 6.47098015284856 2.18777836387409 0.662865137528527 4.09737035754502e-06 0.00111239246302712 "uncharacterized protein LOC105318711" "genome" "desiccation_ploidy"
"LOC105332866" 12.3572177602445 2.18132942152546 0.683968467258189 5.29514354124522e-06 0.00133045337526704 "F-box only protein 31 isoform X1" "genome" "desiccation_ploidy"
