gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105346578,0.00000000000675934054138491,6.0345836090625,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0008340,determination of adult life span,developmental processes,P
LOC105346578,0.00000000000675934054138491,6.0345836090625,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0009408,response to heat,stress response,P
LOC105346578,0.00000000000675934054138491,6.0345836090625,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0009792,embryonic development ending in birth or egg hatching,developmental processes,P
LOC105346578,0.00000000000675934054138491,6.0345836090625,major egg antigen,XM_011455219.3,105346578,NC_047563.1,23478623,23479833,GO:0044268,multicellular organismal protein metabolic process,protein metabolism,P
LOC105343216,0.000000000248884994302167,5.3647597454131,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0006937,regulation of muscle contraction,other biological processes,P
LOC105343216,0.000000000248884994302167,5.3647597454131,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0010667,negative regulation of cardiac muscle cell apoptosis,death,P
LOC105343216,0.000000000248884994302167,5.3647597454131,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0045766,positive regulation of angiogenesis,developmental processes,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0006457,protein folding,protein metabolism,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0010763,positive regulation of fibroblast migration,other biological processes,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0030838,positive regulation of actin filament polymerization,cell organization and biogenesis,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0030838,positive regulation of actin filament polymerization,protein metabolism,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0033138,positive regulation of peptidyl-serine phosphorylation,protein metabolism,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0033209,tumor necrosis factor-mediated signaling pathway,signal transduction,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0043066,negative regulation of apoptosis,death,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0045785,positive regulation of cell adhesion,cell adhesion,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0051291,protein heterooligomerization,cell organization and biogenesis,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0051496,positive regulation of stress fiber formation,cell organization and biogenesis,P
LOC105334580,0.00000000000255246838379176,5.13582808210658,BAG family molecular chaperone regulator 3,XM_011438102.3,105334580,NC_047559.1,54643072,54645125,GO:0051897,positive regulation of protein kinase B signaling cascade,signal transduction,P
LOC105348135,0.0000000885585728997927,4.62884508898892,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0010629,negative regulation of gene expression,other metabolic processes,P
LOC105348135,0.0000000885585728997927,4.62884508898892,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0042347,negative regulation of NF-kappaB import into nucleus,transport,P
LOC105348135,0.0000000885585728997927,4.62884508898892,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0045444,fat cell differentiation,other biological processes,P
LOC105348135,0.0000000885585728997927,4.62884508898892,uncharacterized protein LOC105348135,XM_011457448.3,105348135,NC_047563.1,34551793,34553312,GO:0045721,negative regulation of gluconeogenesis,other metabolic processes,P
