"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC109617183" 14.866509488013 1.88748171609337 0.178280867965411 1.04240070220571 0.297225941076314 0.714599475883484 "uncharacterized protein LOC109617183 isoform X1" "genome" "desiccation_ploidy"
"LOC105341294" 25.3220535667253 1.7822526544512 0.242210731328681 7.26003209812857 3.86998477811693e-13 3.66390808868221e-09 "uncharacterized protein LOC105341294" "genome" "desiccation_ploidy"
"LOC109620475" 23.959321316708 1.68243420123608 0.264376455480085 6.82309562507161 8.90993028743002e-12 4.21773824981219e-08 "uncharacterized protein LOC109620475" "genome" "desiccation_ploidy"
"LOC117680547" 26.5227673712614 1.64109145632981 0.264703628332243 6.45957265837922 1.04999063921099e-10 3.00533678091079e-07 "uncharacterized protein LOC117680547" "genome" "desiccation_ploidy"
"LOC117687700" 29.2624384397722 1.55388020017083 0.264821809097645 6.15594551197415 7.46308814680398e-10 1.21992525922614e-06 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "desiccation_ploidy"
"LOC105328530" 27.0858104123889 1.54927541848629 0.263850872303385 6.05094850283071 1.43995477183489e-09 1.94753882890669e-06 "uncharacterized protein LOC105328530" "genome" "desiccation_ploidy"
"LOC117690820" 5.49841670252354 1.54337433037213 0.263007495000033 5.46559928777839 4.61345468684664e-08 2.9118588165147e-05 "integrase/recombinase xerD homolog" "genome" "desiccation_ploidy"
"LOC117691504" 23.0423559834133 -1.53871831177219 0.263584663936015 -5.88926479825068 3.87917461310588e-09 4.59076070619749e-06 "synapse differentiation-inducing gene protein 1-like" "genome" "desiccation_ploidy"
"LOC105321170" 41.4292724344073 -1.6739654241505 0.243619999306353 -6.84438319095799 7.6806077914582e-12 4.21773824981219e-08 "uncharacterized protein LOC105321170 isoform X3" "genome" "desiccation_ploidy"
"LOC105318146" 11.6873213161821 -1.79541561751537 0.250691084186863 -0.066951665649936 0.946620182033223 0.989528811930893 "ganglioside GM2 activator" "genome" "desiccation_ploidy"
"LOC117691724" 32.9334510784663 -1.85180550346059 0.248813005769246 -7.40435482760724 1.31789609753668e-13 2.49543626068569e-09 "uncharacterized protein LOC117691724 isoform X2" "genome" "desiccation_ploidy"
"LOC105327215" 22.7636353762123 -2.9097181569924 0.2160773468762 1.7415354609643 0.0815897630296399 0.424890583874101 "uncharacterized protein LOC105327215" "genome" "desiccation_ploidy"
"LOC117684652" 10.2356916888748 -5.05370910181947 0.209407406116305 -1.61413272064647 0.106498641412417 0.474132979154913 "uncharacterized protein LOC117684652" "genome" "desiccation_ploidy"
