"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117682713" 231.550925110362 8.72328162305552 1.76871961605733 1.29626699222329e-08 8.10166870139555e-06 "uncharacterized protein LOC117682713" "genome" "diploid_desiccation"
"LOC105348304" 3384.21981730557 8.70594958628832 0.754131809839655 1.21368394249081e-31 9.86118203273783e-28 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105334510" 3702.70601658672 8.55662708066142 0.716938398317902 1.23887008475475e-33 3.01974583158969e-29 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105348305" 4128.12976625148 8.1998439497765 0.743972498912619 4.61059700341646e-29 2.80958254895691e-25 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC117680673" 2162.0195954848 8.1373626680439 0.691731433872696 9.52176470081554e-33 1.16046507291189e-28 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105346578" 191.849107081628 5.8690418246953 0.818488542980804 4.17650698210904e-15 9.25475978990070e-12 "major egg antigen" "genome" "diploid_desiccation"
"LOC105334234" 804.190225094123 5.73654811824244 0.654849772350633 9.87557302905303e-21 3.0089636572896e-17 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105322484" 589.373885086638 5.60838039857847 0.613888902309871 2.59500044570113e-22 1.2650627172793e-18 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105334580" 2131.31302886907 4.90750950827241 0.703388847190768 5.2270872074674e-15 1.06175208901682e-11 "BAG family molecular chaperone regulator 3" "genome" "diploid_desiccation"
"LOC105343624" 32.943884837834 4.30732491335766 0.8620480638411 1.40783083780541e-09 1.00929049033844e-06 "uncharacterized protein LOC105343624 isoform X1" "genome" "diploid_desiccation"
"LOC105321886" 1828.40988594774 4.30276716234894 0.511455708266685 7.99862779241221e-20 2.16629502711164e-16 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC105348135" 177.634755551356 4.27528801906567 0.841016766570772 9.29022503407226e-10 7.07653860017223e-07 "uncharacterized protein LOC105348135" "genome" "diploid_desiccation"
"LOC105323261" 31.2271543071691 3.8566975411865 0.855241449658572 1.94379761817316e-08 1.18450167357427e-05 "LOW QUALITY PROTEIN: endoplasmic reticulum chaperone BiP" "genome" "diploid_desiccation"
"LOC105321887" 60.4240139040318 3.41989048393289 0.760334446033149 3.31021167625069e-08 1.90105580669127e-05 "uncharacterized protein LOC105321887" "genome" "diploid_desiccation"
"LOC105339629" 38.9795328155714 3.38689734113465 0.776759954850243 5.43165312171587e-08 2.94214544092943e-05 "uncharacterized protein LOC105339629" "genome" "diploid_desiccation"
"LOC105323852" 4.22681379483274 3.30593848142487 1.68047949923234 5.94151968103226e-06 0.00152783924097828 "uncharacterized protein LOC105323852" "genome" "diploid_desiccation"
"LOC105343216" 83.4276276800449 3.22242666709949 0.486354793299867 5.96284187113624e-13 7.64969845310241e-10 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC117681182" 197.886406132477 3.11297491510713 0.516467432140892 3.16504074124719e-11 3.08591472271601e-08 "uncharacterized protein LOC117681182" "genome" "diploid_desiccation"
"LOC105329206" 44.9970021400693 3.00494899792184 0.443141056729425 3.12344396705063e-13 4.22966370538107e-10 "alpha-1,2-mannosyltransferase ALG9" "genome" "diploid_desiccation"
"LOC117684792" 6.16982078066617 2.86013789455936 1.15424578064388 3.81928001777913e-06 0.00107005690153295 "mediator of RNA polymerase II transcription subunit 23-like" "genome" "diploid_desiccation"
"LOC117680358" 148.400210170244 2.66039838517959 0.485586411318337 9.95756355127916e-10 7.35501853219484e-07 "baculoviral IAP repeat-containing protein 2-like" "genome" "diploid_desiccation"
"LOC117690219" 5.49442953025164 2.64854594136975 0.751361523904239 6.73262283307382e-07 0.000264689808961571 "uncharacterized protein LOC117690219 isoform X2" "genome" "diploid_desiccation"
"LOC117680708" 58.6484936268342 2.33138544937669 0.254243345781515 2.37280323057478e-21 9.28002061900286e-18 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_desiccation"
"LOC117691913" 3.76611605751081 2.32847611593254 1.28100282879864 1.46365592603411e-05 0.00266243382067772 "major egg antigen-like" "genome" "diploid_desiccation"
"LOC105327001" 5.90679056585653 2.20944828761076 1.06104503854097 1.0531657615376e-05 0.00215721978466209 "glutathione-specific gamma-glutamylcyclotransferase 2" "genome" "diploid_desiccation"
"LOC117681741" 103.819864225699 2.06935380266922 0.711037451018355 2.27582018452189e-06 0.00068485329626816 "uncharacterized protein LOC117681741" "genome" "diploid_desiccation"
"LOC105330352" 227.382241519787 2.04637520735832 0.581836298006857 5.63365806016189e-07 0.000232746466468552 "uncharacterized protein LOC105330352" "genome" "diploid_desiccation"
"LOC105344998" 100.466541165714 1.98690002313664 0.641848474952504 1.45984027048418e-06 0.000474448087907359 "uncharacterized protein LOC105344998 isoform X2" "genome" "diploid_desiccation"
"LOC105322229" 22.6596165169502 1.77374751156443 0.849903792147404 1.23957356177612e-05 0.00238130670229935 "uncharacterized protein LOC105322229" "genome" "diploid_desiccation"
"LOC117693180" 116.623789181497 1.75772178819735 0.870903226669154 1.43483371275425e-05 0.00262962945476577 "uncharacterized protein LOC117693180" "genome" "diploid_desiccation"
"LOC105319237" 3.37470793223182 1.73908243512415 0.999472930205242 2.51769072102755e-05 0.00406415306788387 "uncharacterized protein LOC105319237" "genome" "diploid_desiccation"
"LOCNA.14" 1501.11089024749 1.7131436433307 0.189552855516392 2.66503156238031e-21 9.28002061900286e-18 NA NA "diploid_desiccation"
"LOC105322528" 14.4480100118877 1.65990880574632 0.750005202801081 9.53430421245091e-06 0.0020167329266659 "adenosine 3'-phospho 5'-phosphosulfate transporter 1 isoform X1" "genome" "diploid_desiccation"
"LOC105346089" 36.0464374490759 1.65687135432979 0.688598762581613 6.09737128497012e-06 0.00153395479922949 "mammalian ependymin-related protein 1-like" "genome" "diploid_desiccation"
"LOC105331471" 359.149481864898 1.64171127914129 0.420241356026755 9.16117003613462e-08 4.55721468634248e-05 "uncharacterized protein LOC105331471" "genome" "diploid_desiccation"
"LOC117687358" 20.9465782471055 1.63467750509507 0.958099673797112 2.86275179227569e-05 0.00441642879346329 "uncharacterized protein LOC117687358" "genome" "diploid_desiccation"
