"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105346536" 31.4120567165939 4.20795584626725 0.207408689558424 0.70031132752379 0.483732899145621 0.855389197488443 "fibroin heavy chain isoform X1" "genome" "diploid_desiccation"
"LOC105327215" 22.8906374752652 3.33822802152696 0.148491880941311 -2.3990514494137 0.0164376049278626 0.216943455997808 "uncharacterized protein LOC105327215" "genome" "diploid_desiccation"
"LOC105323395" 10.9651646139224 3.15185025367614 0.242481880687686 1.11496886225147 0.264863765292767 0.711395263133864 "dentin sialophosphoprotein-like" "genome" "diploid_desiccation"
"LOC105343216" 83.4276276800449 2.63168169953229 0.261673327684824 7.2013291287225 5.96284187113624e-13 7.64969845310241e-10 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC105322079" 2.1265399129626 2.4117100193589 0.26316126722833 1.50473974685408 0.132391000010258 NA "extensin-3" "genome" "diploid_desiccation"
"LOC117680402" 3.33957978169369 2.31396654016426 0.248361107560111 0.367136179211369 0.713517441636851 0.936678609513804 "ataxin-2 homolog isoform X1" "genome" "diploid_desiccation"
"LOC105321886" 1828.40988594774 2.18945800839562 0.262821668034359 9.11320121406399 7.99862779241221e-20 2.16629502711164e-16 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC105325492" 3.66250756526536 2.06281843807602 0.25911148824817 0.496649885916888 0.619435967817407 0.910271815045571 "mucin-2" "genome" "diploid_desiccation"
"LOC105322484" 589.373885086638 1.99887440439847 0.26186842098338 9.71529361147001 2.59500044570113e-22 1.2650627172793e-18 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105343189" 2.63538234674972 1.96770599192357 0.258701573408009 1.37175831394314 0.170138688274672 0.613382277805161 "transcription activator MSS11" "genome" "diploid_desiccation"
"LOC117687053" 2.51801068668901 1.95470728624218 0.246627118246242 -0.782399920541385 0.433979580494209 0.829159704681032 "uncharacterized protein LOC117687053" "genome" "diploid_desiccation"
"LOC117680708" 58.6484936268342 1.94857778432895 0.204240198301923 9.48721884748735 2.37280323057478e-21 9.28002061900286e-18 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_desiccation"
"LOC105338672" 11.599573869055 1.94767184225567 0.247257841845469 0.362570042506076 0.716926092206196 0.937202268450393 "electroneutral sodium bicarbonate exchanger 1 isoform X2" "genome" "diploid_desiccation"
"LOC105329206" 44.9970021400693 1.85408634956844 0.25815058425829 7.28896533541182 3.12344396705063e-13 4.22966370538107e-10 "alpha-1,2-mannosyltransferase ALG9" "genome" "diploid_desiccation"
"LOC105340069" 19.9320848756413 1.84879756534498 0.256252695559461 1.18018773189407 0.237925557280235 0.685026631077928 "circumsporozoite protein" "genome" "diploid_desiccation"
"LOC105325503" 1.06899584399575 1.83947669303861 0.26183593323591 1.29018840902069 0.196985249590198 NA "mucin-5AC" "genome" "diploid_desiccation"
"LOC105320920" 1.8453862681372 1.81984319064776 0.263318864663584 1.46792423623252 0.142124803991538 NA "uncharacterized protein LOC105320920" "genome" "diploid_desiccation"
"LOC105334234" 804.190225094123 1.80476873617621 0.259406683127492 9.33737099186003 9.87557302905303e-21 3.0089636572896e-17 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105338188" 22.7989817221098 1.76695061414975 0.259105924473337 0.947567103289861 0.343349879965409 0.771707226409075 "uncharacterized protein LOC105338188" "genome" "diploid_desiccation"
