"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105348304" 3559.02173261138 8.81889123422119 0.73571164773384 5.73447180538269e-34 3.65782841559344e-30 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105334510" 3891.67227240446 8.68118954895057 0.686553401193878 1.76726695138358e-37 3.38184203816762e-33 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105348305" 4336.45988926675 8.31743084112164 0.722900890811808 2.08790148402545e-31 9.98852069957776e-28 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC117680673" 2269.05326526926 8.26163580475727 0.664024193052108 2.71005166340625e-36 2.5929774315471e-32 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105346578" 198.598961564323 6.03577617024009 0.802531001887734 6.71130174991186e-15 6.75934054138491e-12 "major egg antigen" "genome" "diploid_desiccation"
"LOC105334234" 821.681867906563 5.87155108331193 0.653640785851509 3.75062943084854e-20 8.9715055985897e-17 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105322484" 613.267624979905 5.77918981190945 0.592107021533456 2.39394731136432e-23 9.16211515005351e-20 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105334580" 2224.36171338246 5.1469596265843 0.685300608155203 2.00078520886687e-15 2.55246838379176e-12 "BAG family molecular chaperone regulator 3" "genome" "diploid_desiccation"
"LOC105348135" 185.9807840216 4.59955217821219 0.825021877982174 1.43463407185074e-10 8.85585728997927e-08 "uncharacterized protein LOC105348135" "genome" "diploid_desiccation"
"LOC105321886" 1900.21194677158 4.5162040585447 0.497134649068993 9.31714312986126e-22 2.97154751555042e-18 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC105321887" 63.322104132967 3.66423325884487 0.783134130765091 4.82890862963077e-09 2.10013626219578e-06 "uncharacterized protein LOC105321887" "genome" "diploid_desiccation"
"LOC105339629" 40.4768037826476 3.56057706357067 0.851332224502647 3.64222221767455e-08 1.4151248577975e-05 "uncharacterized protein LOC105339629" "genome" "diploid_desiccation"
"LOC105343216" 85.0394734837921 3.31754465421113 0.518707408081747 2.86134504318963e-13 2.48884994302167e-10 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC117681182" 199.546464219294 3.16234685721553 0.565282692288661 5.88885310033247e-11 4.02461046171293e-08 "uncharacterized protein LOC117681182" "genome" "diploid_desiccation"
"LOC105329206" 46.4159430270363 3.12172215592768 0.443739961230571 5.01353826820239e-15 5.43960291558984e-12 "alpha-1,2-mannosyltransferase ALG9" "genome" "diploid_desiccation"
"LOC117680358" 150.434186510192 2.68767210223118 0.50941627674174 1.05067820023371e-09 5.58493834435341e-07 "baculoviral IAP repeat-containing protein 2-like" "genome" "diploid_desiccation"
"LOC117680708" 56.4296198388199 2.29506565762077 0.262930040628544 1.44019175049482e-19 3.0621677041632e-16 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_desiccation"
"LOC105330352" 237.317625098781 2.2514761780033 0.462707860208946 1.03484611580744e-08 4.40062561602027e-06 "uncharacterized protein LOC105330352" "genome" "diploid_desiccation"
"LOC105344998" 104.611277446935 2.19385297529423 0.526871860729368 9.63310640016913e-08 3.12439193345146e-05 "uncharacterized protein LOC105344998 isoform X2" "genome" "diploid_desiccation"
"LOC117681741" 106.596076819421 2.13532226734214 0.699001640297908 1.30102275237788e-06 0.00029289848693533 "uncharacterized protein LOC117681741" "genome" "diploid_desiccation"
"LOC105330030" 310.424477106323 1.86449163937241 0.771546372326418 4.89843771502474e-06 0.000808073311333737 "uncharacterized protein LOC105330030" "genome" "diploid_desiccation"
"LOC105331471" 371.602484556736 1.82300396009299 0.35182469196959 1.22452219012588e-09 6.16643595532865e-07 "uncharacterized protein LOC105331471" "genome" "diploid_desiccation"
"LOC105345266" 10.1507435307322 1.80868629726925 1.12820296716268 2.25136876849421e-05 0.00257977202119193 "uncharacterized protein LOC105345266 isoform X2" "genome" "diploid_desiccation"
"LOC105342916" 11.996694653338 1.80092664157055 0.682251510834749 3.04917655864308e-06 0.000548471993983509 "uncharacterized protein LOC105342916" "genome" "diploid_desiccation"
"LOC117680366" 12.3404273452187 1.79495470597592 0.766999494130506 5.81489205530901e-06 0.000902219281869314 "uncharacterized protein LOC117680366" "genome" "diploid_desiccation"
"LOC117693180" 119.638631969685 1.78141169461074 0.883899176119623 1.11953203602896e-05 0.00151452834570482 "uncharacterized protein LOC117693180" "genome" "diploid_desiccation"
"LOCNA.14" 1491.09069696865 1.74876795305218 0.191543769808206 2.92443401793928e-21 7.99456705246945e-18 NA NA "diploid_desiccation"
"LOC105330649" 49.695330298966 1.5142484418943 0.572547209023999 2.54167528225924e-06 0.000496301002054212 "galaxin-like" "genome" "diploid_desiccation"
"LOC105325416" 371.64568013546 1.50549956455889 0.263365181852462 9.90989850538882e-12 7.58543271196482e-09 "inactive rhomboid protein 2 isoform X2" "genome" "diploid_desiccation"
"LOC105325843" 181.999670557793 1.48175664964198 0.181181703926436 4.86256050899292e-19 9.30499579000886e-16 "peptidyl-prolyl cis-trans isomerase B" "genome" "diploid_desiccation"
"LOC105334730" 24.8947799780512 1.39776779272289 0.544373882167609 2.88592152945463e-06 0.000548471993983509 "calmodulin-beta" "genome" "diploid_desiccation"
"LOC105343849" 22.0915068026122 1.37864069806141 0.470378519189086 9.07648917240172e-07 0.000209262285304915 "carboxylesterase 1C isoform X1" "genome" "diploid_desiccation"
"LOC105322366" 20.9854862424091 1.35441546889988 0.721123026443901 1.89068648304671e-05 0.00228988459111278 "laccase-2" "genome" "diploid_desiccation"
"LOC105328062" 16.0889776596792 1.34935819873772 0.871390165144763 4.01845117887719e-05 0.00392550912922696 "baculoviral IAP repeat-containing protein 2" "genome" "diploid_desiccation"
"LOC117691504" 26.6187418237478 1.34606508317018 0.835063770261577 3.52938633502214e-05 0.00357468396469379 "synapse differentiation-inducing gene protein 1-like" "genome" "diploid_desiccation"
"LOC105346089" 33.9382385469985 1.3336421525476 0.757180799548917 2.5433527097254e-05 0.00281327152909279 "mammalian ependymin-related protein 1-like" "genome" "diploid_desiccation"
"LOC105340370" 818.618578561035 1.30194052837638 0.238804874296255 7.75389940076114e-12 6.18244245554022e-09 "78 kDa glucose-regulated protein precursor" "genome" "diploid_desiccation"
"LOC105326121" 75.880424008935 1.28388882274108 0.194189367330994 4.72396921105616e-15 5.43960291558984e-12 "cysteine-rich with EGF-like domain protein 2-B isoform X2" "genome" "diploid_desiccation"
"LOC105346358" 185.924005712117 1.26576527336614 0.280220158630021 9.53288543268334e-10 5.21203701828081e-07 "frizzled-10" "genome" "diploid_desiccation"
"LOC117692755" 40.0577972086719 1.23839845299816 0.813202390563938 4.81699356370726e-05 0.00454078762734493 "uncharacterized protein LOC117692755" "genome" "diploid_desiccation"
"LOC105321016" 103.189181503033 1.19870444311104 0.169373821137319 9.92959801870765e-17 1.46163682835377e-13 "protein canopy homolog 3" "genome" "diploid_desiccation"
"LOC105317855" 322.008349072321 1.19425542389699 0.842502699067481 6.37705667294489e-05 0.0055977686464896 "intracellular protein transport protein USO1 isoform X1" "genome" "diploid_desiccation"
"LOC105322528" 13.0553760263174 1.19411723160225 0.786529356621866 5.14280668482593e-05 0.00477731789906937 "adenosine 3'-phospho 5'-phosphosulfate transporter 1 isoform X1" "genome" "diploid_desiccation"
"LOC105342400" 166.784719203913 1.15672561511745 0.162442794847049 6.39982393874221e-17 1.02055859076476e-13 "serine/arginine-rich splicing factor 4" "genome" "diploid_desiccation"
"LOC105322320" 141.287374392322 1.14541024268764 0.226804794041765 4.48663178763564e-11 3.17985873659984e-08 "protein disulfide-isomerase A4 isoform X2" "genome" "diploid_desiccation"
"LOC117687358" 19.0427465388171 1.0979169850948 0.929038378607789 0.000114814865101684 0.00868417888769102 "uncharacterized protein LOC117687358" "genome" "diploid_desiccation"
"LOC105339624" 27.5862703970257 1.08602266946711 0.642357318097968 3.92849684730139e-05 0.00387503689020409 "uncharacterized protein LOC105339624" "genome" "diploid_desiccation"
"LOC105347347" 1271.46623179495 1.03942693920291 0.183139599804582 1.66485319722981e-12 1.3851578600952e-09 "tubulin alpha-1A chain" "genome" "diploid_desiccation"
