"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105326418" 9.63804934254999 21.4176924446503 2.9273503743147 1.52875721161238e-13 7.6672799745277e-11 "60S ribosomal protein L23" "genome" "diploid_heat"
"LOC105339624" 105.526781330482 3.37877152657336 0.452248733326093 1.66690518866046e-18 1.80960676763752e-15 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105321541" 324.758686007952 2.81930890144031 0.356238529469781 3.70782841002375e-19 4.53879985198643e-16 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC117680708" 76.1794559262737 2.63388986014582 0.194139016522314 2.23081449028061e-45 5.57012070078165e-41 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_heat"
"LOC117692755" 86.6277759913104 2.59133232450478 0.52444874803313 1.03380033544261e-10 2.80575658431157e-08 "uncharacterized protein LOC117692755" "genome" "diploid_heat"
"LOC105330352" 348.076654450174 2.53079307539716 0.413571081029743 2.30386140332427e-13 1.12794343881576e-10 "uncharacterized protein LOC105330352" "genome" "diploid_heat"
"LOC105348135" 103.7418373982 2.42783562192525 0.746612374737983 6.97320530178499e-08 8.29114110382236e-06 "uncharacterized protein LOC105348135" "genome" "diploid_heat"
"LOC105337716" 49.5675588740251 2.3893039681942 0.356428402139843 8.62723634760106e-15 5.66877537798029e-12 "transcription factor jun-B isoform X1" "genome" "diploid_heat"
"LOC105337016" 204.49617791301 2.3587692546389 0.261893202533097 1.23536100919599e-22 3.42730322651274e-19 "cyclic AMP-dependent transcription factor ATF-3" "genome" "diploid_heat"
"LOC105319208" 345.633667426495 2.31643399271919 0.349830952166833 1.85994128931286e-14 1.10573509649649e-11 "spliceosome RNA helicase DDX39B" "genome" "diploid_heat"
"LOC105343643" 195.662476084748 2.31009117934179 0.65337697450455 5.39263732359185e-08 6.60042947709631e-06 "complement C1q tumor necrosis factor-related protein 7" "genome" "diploid_heat"
"LOC105327678" 287.272731006892 2.23672460672806 0.2283537024358 1.02705876420157e-25 5.12892605666981e-22 "uncharacterized protein LOC105327678" "genome" "diploid_heat"
