"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105326991" 2.4552113178868 4.58326664686205 0.320558046855672 1.88535981022792 0.0593812761837713 0.185964318620008 "dentin sialophosphoprotein" "genome" "diploid_heat"
"LOC105323395" 11.8341597110095 4.17696324154277 0.296234144023439 1.21313428602189 0.225078483360085 0.429432616414607 "dentin sialophosphoprotein-like" "genome" "diploid_heat"
"LOC105327215" 26.280467105061 3.61492913246482 0.163791116803146 -0.611027097515829 0.541181641229538 0.723542408165261 "uncharacterized protein LOC105327215" "genome" "diploid_heat"
"LOC117680402" 2.96562128126403 3.3819214520704 0.283755269551855 -0.626203927313636 0.531181191588234 0.715645776332305 "ataxin-2 homolog isoform X1" "genome" "diploid_heat"
"LOC105322079" 2.08221651697585 3.09783823048306 0.339400622292472 1.1972752487649 0.231199288431675 0.436191442662816 "extensin-3" "genome" "diploid_heat"
"LOC105324323" 3.26382683118989 2.9524688602505 0.265679018308852 0.159692824157566 0.87312305385125 0.936429256974007 "GTP-binding protein SAR1 isoform X1" "genome" "diploid_heat"
"LOC105325492" 4.20236243678231 2.74239340684018 0.332868351008857 0.92377775778696 0.355602037843444 0.56529109842191 "mucin-2" "genome" "diploid_heat"
"LOC105339624" 105.526781330482 2.72287452112268 0.313449784851821 8.77780867751691 1.66690518866046e-18 1.80960676763752e-15 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105346538" 9.29476956655976 2.62884642467918 0.340922214207033 0.707140796626074 0.479478985481033 0.675284042443224 "clumping factor A" "genome" "diploid_heat"
"LOC117680708" 76.1794559262737 2.53919214194502 0.178155143589925 14.1374961228531 2.23081449028061e-45 5.57012070078165e-41 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_heat"
"LOC105321541" 324.758686007952 2.49790937280088 0.280265675205972 8.94534704014819 3.70782841002375e-19 4.53879985198643e-16 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC105343189" 2.47920182108853 2.4809085439947 0.331341144299425 0.807774128362403 0.419220621187603 0.622238633532054 "transcription activator MSS11" "genome" "diploid_heat"
"LOC105342380" 1.8440821304325 2.47857298573178 0.335857016792258 -0.21564229697694 0.829266583163489 NA "extensin" "genome" "diploid_heat"
"LOC105333462" 92.8063695595118 2.47441525600523 0.171495022757651 0.476177165643305 0.633948165830224 0.791888126100098 "nacrein-like protein" "genome" "diploid_heat"
"LOC105343966" 2.65694992772984 2.46388148026514 0.315898669723899 -0.250032378421431 0.802562309329019 0.896166464005915 "uncharacterized protein LOC105343966 isoform X1" "genome" "diploid_heat"
"LOC105349185" 1.2403412090689 2.46087091802529 0.346253626252487 -0.553828517437511 0.579696209677339 NA "ADP-ribosylation factor" "genome" "diploid_heat"
"LOC117686832" 7.58663921960167 2.45520506721483 0.347763612226905 3.42063682363956 0.000624747005540947 0.0096829968847622 "perlucin-like protein isoform X2" "genome" "diploid_heat"
